body,bodyId,ordinal,preShadowStartDegree,preShadowStartJulianDayUT,preShadowStartUTC,retrogradeStationDegree,retrogradeStationJulianDayUT,retrogradeStationUTC,directStationDegree,directStationJulianDayUT,directStationUTC,postShadowEndDegree,postShadowEndJulianDayUT,postShadowEndUTC
Neptune,8,657,107.6189642797339,2538289.9621411506,2237-07-02T11:05:28.995Z,110.42807193152154,2538403.27914,2237-10-23T18:41:57.696Z,107.6189642797339,2538559.710087911,2238-03-29T05:02:31.596Z,110.42807193152154,2538673.0744803604,2238-07-20T13:47:15.103Z
Saturn,6,638,77.18255223986456,2538290.5542535596,2237-07-03T01:18:07.508Z,84.1297333957818,2538385.984217517,2237-10-06T11:37:16.393Z,77.18255223986456,2538519.854121849,2238-02-17T08:29:56.128Z,84.1297333957818,2538614.050218839,2238-05-22T13:12:18.908Z
Venus,3,413,214.55677829286248,2538362.170563258,2237-09-12T16:05:36.666Z,230.09237279429829,2538394.69814446,2237-10-15T04:45:19.681Z,214.55677829286248,2538436.236310838,2237-11-25T17:40:17.256Z,230.09237279429829,2538467.8518009074,2237-12-27T08:26:35.598Z
Mercury,2,2082,208.59165089268475,2538376.580346968,2237-09-27T01:55:41.978Z,224.34816709293878,2538396.7704773173,2237-10-17T06:29:29.240Z,208.59165089268475,2538417.4964313954,2237-11-06T23:54:51.673Z,224.34816709293878,2538433.600157719,2237-11-23T02:24:13.627Z
Pluto,9,658,228.51043844928486,2538418.0602215882,2237-11-07T13:26:43.145Z,231.33256932098607,2538525.3624866763,2238-02-22T20:41:58.849Z,228.51043844928486,2538682.2129554255,2238-07-29T17:06:39.349Z,231.33256932098607,2538791.643907195,2238-11-16T03:27:13.582Z
Uranus,7,653,261.93219073291397,2538456.9408410788,2237-12-16T10:34:48.669Z,265.95900180791796,2538561.7001076927,2238-03-31T04:48:09.305Z,261.93219073291397,2538715.0824376894,2238-08-31T13:58:42.616Z,265.95900180791796,2538821.026737923,2238-12-15T12:38:30.157Z
Mercury,2,2083,313.62605056969187,2538490.032412786,2238-01-18T12:46:40.465Z,329.1240690776735,2538505.3976281434,2238-02-02T21:32:35.072Z,313.62605056969187,2538526.7401383147,2238-02-24T05:45:47.950Z,329.1240690776735,2538546.920006294,2238-03-16T10:04:48.544Z
Mars,4,309,267.30141763733116,2538563.6517041735,2238-04-02T03:38:27.241Z,280.5395030063696,2538616.3114479044,2238-05-24T19:28:29.099Z,267.30141763733116,2538684.089594041,2238-07-31T14:09:00.925Z,280.5395030063696,2538731.485181479,2238-09-16T23:38:39.680Z
Mercury,2,2084,78.64465950110724,2538609.6708252765,2238-05-18T04:05:59.304Z,87.22199173457722,2538624.548864424,2238-06-02T01:10:21.886Z,78.64465950110724,2538648.514839411,2238-06-26T00:21:22.125Z,87.22199173457722,2538663.3650184013,2238-07-10T20:45:37.590Z
Neptune,8,658,109.85050988747437,2538657.5103840884,2238-07-05T00:14:57.185Z,112.65837862679379,2538770.8178510843,2238-10-26T07:37:42.334Z,109.85050988747437,2538927.21041881,2239-03-31T17:03:00.185Z,112.65837862679379,2539040.6071004737,2239-07-23T02:34:13.481Z
Saturn,6,639,91.3416136614696,2538670.4225692935,2238-07-17T22:08:29.987Z,98.29668694673222,2538765.487854317,2238-10-20T23:42:30.613Z,91.3416136614696,2538899.209828891,2239-03-03T17:02:09.216Z,98.29668694673222,2538993.75269391,2239-06-06T06:03:52.754Z
Jupiter,5,606,90.5960305185657,2538687.7623540647,2238-08-04T06:17:47.391Z,100.66249568007773,2538773.770653859,2238-10-29T06:29:44.493Z,90.5960305185657,2538892.394143477,2239-02-24T21:27:33.996Z,100.66249568007773,2538978.7599640153,2239-05-22T06:14:20.891Z
Mercury,2,2085,192.8164838299634,2538724.5506834053,2238-09-10T01:12:59.046Z,208.13922433900137,2538744.9321642593,2238-09-30T10:22:18.992Z,192.8164838299634,2538766.387514733,2238-10-21T21:18:01.273Z,208.13922433900137,2538781.7692167126,2238-11-06T06:27:40.324Z
Pluto,9,659,231.0993364816566,2538785.8718329947,2238-11-10T08:55:26.371Z,233.91644469178397,2538893.2041890686,2239-02-25T16:54:01.936Z,231.0993364816566,2539050.122841536,2239-08-01T14:56:53.509Z,233.91644469178397,2539159.549113447,2239-11-19T01:10:43.402Z
Uranus,7,654,266.28507812887256,2538826.3875215407,2238-12-20T21:18:01.861Z,270.3029680254158,2538931.3069065707,2239-04-04T19:21:56.728Z,266.28507812887256,2539084.79738927,2239-09-05T07:08:14.433Z,270.3029680254158,2539190.7857257966,2239-12-20T06:51:26.709Z
Mercury,2,2086,297.0060225731048,2538838.1005658917,2239-01-01T14:24:48.893Z,312.98663626046397,2538854.231528297,2239-01-17T17:33:24.045Z,297.0060225731048,2538874.89268294,2239-02-07T09:25:27.806Z,312.98663626046397,2538894.956136074,2239-02-27T10:56:50.157Z
Venus,3,414,74.09149208082349,2538946.3878799602,2239-04-19T21:18:32.829Z,90.59658044230214,2538979.837550385,2239-05-23T08:06:04.353Z,74.09149208082349,2539022.8709466998,2239-07-05T08:54:09.795Z,90.59658044230214,2539056.8069569618,2239-08-08T07:22:01.081Z
Mercury,2,2087,58.56125753518278,2538955.9127963297,2239-04-29T09:54:25.603Z,67.35888895668319,2538970.0943548083,2239-05-13T14:15:52.255Z,58.56125753518278,2538993.9330099076,2239-06-06T10:23:32.056Z,67.35888895668319,2539009.589176532,2239-06-22T02:08:24.852Z
Neptune,8,659,112.08102446606178,2539025.0366027094,2239-07-07T12:52:42.474Z,114.8882659512512,2539138.2488226937,2239-10-28T17:58:18.281Z,112.08102446606178,2539294.6215790277,2240-04-02T02:55:04.428Z,114.8882659512512,2539408.154445309,2240-07-24T15:42:24.075Z
Saturn,6,640,105.50667242685415,2539050.142391827,2239-08-01T15:25:02.654Z,112.45953888619502,2539144.9093692303,2239-11-04T09:49:29.501Z,105.50667242685415,2539278.6457087845,2240-03-17T03:29:49.239Z,112.45953888619502,2539373.6213107742,2240-06-20T02:54:41.251Z
Mercury,2,2088,176.88072126618871,2539072.600819152,2239-08-24T02:25:10.775Z,191.5694308044615,2539092.858803086,2239-09-13T08:36:40.587Z,176.88072126618871,2539115.1219862327,2239-10-05T14:55:39.611Z,191.5694308044615,2539129.9113820978,2239-10-20T09:52:23.413Z
Jupiter,5,607,123.51954571817829,2539084.5142744593,2239-09-05T00:20:33.313Z,133.5721150415551,2539171.1045723334,2239-11-30T14:30:35.050Z,123.51954571817829,2539291.290677324,2240-03-29T18:58:34.521Z,133.5721150415551,2539379.6390557326,2240-06-26T03:20:14.415Z
Pluto,9,660,233.67927836719164,2539153.667698158,2239-11-13T04:01:29.121Z,236.48998714490168,2539260.937034213,2240-02-28T10:29:19.756Z,233.67927836719164,2539418.0289674224,2240-08-03T12:41:42.785Z,236.48998714490168,2539527.4484182615,2240-11-20T22:45:43.338Z
Mercury,2,2089,280.7866524878244,2539186.1828891076,2239-12-15T16:23:21.619Z,297.0184195858895,2539203.1444750205,2240-01-01T15:28:02.642Z,280.7866524878244,2539223.2793505862,2240-01-21T18:42:15.891Z,297.0184195858895,2539242.9304810874,2240-02-10T10:19:53.566Z
Uranus,7,655,270.6081613327063,2539195.8192232717,2239-12-25T07:39:40.891Z,274.6160415463736,2539300.927129523,2240-04-08T10:15:03.991Z,270.6081613327063,2539454.5683611324,2240-09-09T01:38:26.402Z,274.6160415463736,2539560.4864511825,2240-12-23T23:40:29.382Z
Mercury,2,2090,38.32047138651803,2539302.139747191,2240-04-09T15:21:14.157Z,48.14819995999615,2539315.984283954,2240-04-23T11:37:22.134Z,38.32047138651803,2539339.7578206435,2240-05-17T06:11:15.704Z,48.14819995999615,2539356.4901417233,2240-06-02T23:45:48.245Z
Mars,4,310,344.32879059217294,2539384.2767640296,2240-06-30T18:38:32.412Z,354.64075395948703,2539426.4316128986,2240-08-11T22:21:31.354Z,344.32879059217294,2539486.8032369157,2240-10-11T07:16:39.670Z,354.64075395948703,2539529.4837752264,2240-11-22T23:36:38.180Z
Neptune,8,660,114.30962023923163,2539392.5499487016,2240-07-09T01:11:55.568Z,117.11645243675815,2539505.6980630336,2240-10-30T04:45:12.646Z,114.30962023923163,2539662.177798548,2241-04-04T16:16:01.795Z,117.11645243675815,2539775.7116727624,2241-07-27T05:04:48.527Z
Mercury,2,2091,160.66840047009612,2539420.724890303,2240-08-06T05:23:50.522Z,174.46881667171098,2539440.525712393,2240-08-26T00:37:01.551Z,160.66840047009612,2539463.572425142,2240-09-18T01:44:17.532Z,174.46881667171098,2539477.92682058,2240-10-02T10:14:37.298Z
Saturn,6,641,119.59899828772932,2539429.616818588,2240-08-15T02:48:13.126Z,126.54073774849556,2539524.1699620113,2240-11-17T16:04:44.718Z,119.59899828772932,2539658.1087889895,2241-03-31T14:36:39.369Z,126.54073774849556,2539753.578778837,2241-07-05T01:53:26.492Z
Jupiter,5,608,154.71259833951711,2539479.8501319624,2240-10-04T08:24:11.402Z,164.71666580689126,2539566.903106071,2240-12-30T09:40:28.365Z,154.71259833951711,2539688.664343044,2241-05-01T03:56:39.239Z,164.71666580689126,2539778.1658797227,2241-07-29T15:58:52.008Z
Pluto,9,661,236.24771607199813,2539521.4277100936,2240-11-14T22:15:54.152Z,239.0514107391375,2539628.7751125777,2241-03-02T06:36:09.727Z,236.24771607199813,2539785.920174257,2241-08-06T10:05:03.056Z,239.0514107391375,2539895.3546794876,2241-11-23T20:30:44.308Z
Venus,3,415,290.4634692256147,2539533.716210343,2240-11-27T05:11:20.574Z,305.9341138453895,2539565.3098469805,2240-12-28T19:26:10.779Z,290.4634692256147,2539606.289533185,2241-02-07T18:56:55.667Z,305.9341138453895,2539638.147188429,2241-03-11T15:31:57.080Z
Mercury,2,2092,264.8362681917403,2539534.229624141,2240-11-27T17:30:39.526Z,281.1501444962717,2539552.042170711,2240-12-15T13:00:43.549Z,264.8362681917403,2539571.8676030636,2241-01-04T08:49:20.905Z,281.1501444962717,2539590.8786407523,2241-01-23T09:05:14.561Z
Uranus,7,656,274.90282207855176,2539565.2364184055,2240-12-28T17:40:26.550Z,278.90065327891426,2539670.4792588716,2241-04-12T23:30:07.967Z,274.90282207855176,2539824.1858730046,2241-09-13T16:27:39.428Z,278.90065327891426,2539930.1498020254,2241-12-28T15:35:42.895Z
Mercury,2,2093,18.47455134002028,2539648.815155711,2241-03-22T07:33:49.453Z,29.776209067149544,2539662.5891442522,2241-04-05T02:08:22.063Z,18.47455134002028,2539686.1799461693,2241-04-28T16:19:07.349Z,29.776209067149544,2539704.0655653886,2241-05-16T13:34:24.850Z
Neptune,8,661,116.53533091992945,2539760.031548757,2241-07-11T12:45:25.813Z,119.34260544350728,2539873.174097198,2241-11-01T16:10:41.998Z,116.53533091992945,2540029.6368047083,2242-04-07T03:16:59.927Z,119.34260544350728,2540143.2871713024,2242-07-29T18:53:31.601Z
Mercury,2,2094,144.05408328321337,2539768.8807783015,2241-07-20T09:08:19.245Z,156.6922693962703,2539787.8843595833,2241-08-08T09:13:28.668Z,144.05408328321337,2539811.5865897685,2241-09-01T02:04:41.356Z,156.6922693962703,2539825.688270714,2241-09-15T04:31:06.590Z
Saturn,6,642,133.53854621679264,2539808.7419171743,2241-08-29T05:48:21.644Z,140.46199268825583,2539903.1752549857,2241-12-01T16:12:22.031Z,133.53854621679264,2540037.5343237296,2242-04-15T00:49:25.570Z,140.46199268825583,2540133.5392353497,2242-07-20T00:56:29.934Z
Jupiter,5,609,184.85301700064772,2539874.7950954325,2241-11-03T07:04:56.245Z,194.8013264742761,2539961.9684845433,2242-01-29T11:14:37.065Z,184.85301700064772,2540084.941606693,2242-06-01T10:35:54.818Z,194.8013264742761,2540174.6559646465,2242-08-30T03:44:35.345Z
Mercury,2,2095,249.06262183652998,2539882.223837469,2241-11-10T17:22:19.557Z,265.33903533156104,2539900.8537269235,2241-11-29T08:29:22.006Z,249.06262183652998,2539920.6186227947,2241-12-19T02:50:49.009Z,265.33903533156104,2539938.8498622216,2242-01-06T08:23:48.096Z
Pluto,9,662,238.80294220087325,2539889.156538546,2241-11-17T15:45:24.930Z,241.59888355446412,2539996.5005056886,2242-03-05T00:00:43.691Z,238.80294220087325,2540153.782204599,2242-08-09T06:46:22.477Z,241.59888355446412,2540263.26494609,2242-11-26T18:21:31.342Z
Uranus,7,657,279.1706563020237,2539934.635252496,2242-01-02T03:14:45.816Z,283.1580451580345,2540040.0776820863,2242-04-17T13:51:51.732Z,279.1706563020237,2540193.8948838925,2242-09-18T09:28:37.968Z,283.1580451580345,2540299.7637439985,2243-01-02T06:19:47.481Z
Mercury,2,2096,359.3512397753697,2539996.015522439,2242-03-04T12:22:21.139Z,12.172707876937226,2540009.97500477,2242-03-18T11:24:00.412Z,359.3512397753697,2540033.126203984,2242-04-10T15:01:44.024Z,12.172707876937226,2540052.052076239,2242-04-29T13:14:59.387Z
Venus,3,416,141.0486365034166,2540111.976198811,2242-06-28T11:25:43.577Z,157.42065423082857,2540145.722961245,2242-08-01T05:21:03.852Z,141.0486365034166,2540188.66440407,2242-09-13T03:56:44.512Z,157.42065423082857,2540221.891315963,2242-10-16T09:23:29.699Z
Mercury,2,2097,126.85559306950248,2540116.9529287405,2242-07-03T10:52:13.043Z,138.1205513881097,2540134.8552809134,2242-07-21T08:31:36.271Z,126.85559306950248,2540158.9817614406,2242-08-14T11:33:44.188Z,138.1205513881097,2540173.031060543,2242-08-28T12:44:43.631Z
Neptune,8,662,118.7581391357711,2540127.512299679,2242-07-14T00:17:42.692Z,121.56562198825603,2540240.6138689024,2242-11-04T02:43:58.273Z,118.7581391357711,2540397.1579104615,2243-04-09T15:47:23.464Z,121.56562198825603,2540510.86022282,2243-08-01T08:38:43.252Z
Mars,4,311,49.16780997798164,2540166.3952225354,2242-08-21T21:29:07.227Z,64.89313739561088,2540218.5352537176,2242-10-13T00:50:45.921Z,49.16780997798164,2540288.9610025054,2242-12-22T11:03:50.616Z,64.89313739561088,2540346.2872325815,2243-02-17T18:53:36.895Z
Saturn,6,643,147.2560607150917,2540187.4747509845,2242-09-11T23:23:38.485Z,154.15459490715935,2540281.8898554146,2242-12-15T09:21:23.508Z,147.2560607150917,2540416.822887942,2243-04-29T07:44:57.518Z,154.15459490715935,2540513.388280902,2243-08-03T21:19:07.470Z
Mercury,2,2098,233.37999095091922,2540230.170864839,2242-10-24T16:06:02.722Z,249.5295155823757,2540249.5295558423,2242-11-13T00:42:33.625Z,233.37999095091922,2540269.486767508,2242-12-02T23:40:56.713Z,249.5295155823757,2540286.880565148,2242-12-20T09:08:00.829Z
Pluto,9,663,241.34189985350133,2540256.8364633527,2242-11-20T08:04:30.434Z,244.12975926203325,2540364.2788502527,2243-03-07T18:41:32.662Z,241.34189985350133,2540521.7418992566,2243-08-12T05:48:20.096Z,244.12975926203325,2540631.190540679,2243-11-29T16:34:22.715Z
Jupiter,5,610,214.79611742386666,2540270.4055828042,2242-12-03T21:44:02.354Z,224.6915171789467,2540357.3689309657,2243-02-28T20:51:15.635Z,214.79611742386666,2540480.8966147676,2243-07-02T09:31:07.516Z,224.6915171789467,2540569.838630598,2243-09-29T08:07:37.684Z
Uranus,7,658,283.41236950744326,2540304.0072091296,2243-01-06T12:10:22.869Z,287.39010638354466,2540409.586401186,2243-04-22T02:04:25.062Z,283.41236950744326,2540563.4494381165,2243-09-22T22:47:11.453Z,287.39010638354466,2540669.365695035,2244-01-06T20:46:36.051Z
Mercury,2,2099,341.05060722557437,2540343.6216982417,2243-02-15T02:55:14.728Z,355.1734756987951,2540358.001108609,2243-03-01T12:01:35.784Z,341.05060722557437,2540380.4980081916,2243-03-23T23:57:07.908Z,355.1734756987951,2540400.19406439,2243-04-12T16:39:27.163Z
Mercury,2,2100,108.88276674730206,2540464.7256614305,2243-06-16T05:24:57.148Z,118.77023362265342,2540481.3679205924,2243-07-02T20:49:48.339Z,108.88276674730206,2540505.592865862,2243-07-27T02:13:43.610Z,118.77023362265342,2540519.7978622504,2243-08-10T07:08:55.298Z
Neptune,8,663,120.9777876565719,2540494.9912375025,2243-07-16T11:47:22.920Z,123.78572069293028,2540608.147896449,2243-11-06T15:32:58.253Z,120.9777876565719,2540764.666817733,2244-04-11T04:00:13.052Z,123.78572069293028,2540878.4292517975,2244-08-02T22:18:07.355Z
Saturn,6,644,160.70002108717802,2540565.796958994,2243-09-25T07:07:37.257Z,167.56823813912615,2540660.290908143,2243-12-28T18:58:54.464Z,160.70002108717802,2540795.952381052,2244-05-12T10:51:25.723Z,167.56823813912615,2540893.0256756656,2244-08-17T12:36:58.378Z
Mercury,2,2101,217.70845246421626,2540578.0900158025,2243-10-07T14:09:37.365Z,233.64139900763544,2540598.0305967107,2243-10-27T12:44:03.556Z,217.70845246421626,2540618.4164844304,2243-11-16T21:59:44.255Z,233.64139900763544,2540634.9808207937,2243-12-03T11:32:22.917Z
Pluto,9,664,243.8621401778884,2540624.4619557727,2243-11-22T23:05:12.979Z,246.64196707881965,2540732.0075079193,2244-03-09T12:10:48.684Z,243.8621401778884,2540889.5746132405,2244-08-14T01:47:26.584Z,246.64196707881965,2540999.130245056,2244-12-01T15:07:33.173Z
Jupiter,5,611,245.42428176108933,2540667.5919704176,2244-01-05T02:12:26.244Z,255.28262415167,2540754.186209969,2244-03-31T16:28:08.541Z,245.42428176108933,2540877.40972843,2244-08-01T21:50:00.536Z,255.28262415167,2540964.7159014083,2244-10-28T05:10:53.882Z
Uranus,7,659,287.6283719516125,2540673.352585938,2244-01-10T20:27:43.425Z,291.5968521650364,2540779.1444545193,2244-04-25T15:28:00.870Z,287.6283719516125,2540933.110513217,2244-09-26T14:39:08.342Z,291.5968521650364,2541038.93143571,2245-01-10T10:21:16.045Z
Mercury,2,2102,323.5044892889522,2540691.491714116,2244-01-28T23:48:04.100Z,338.60027640674576,2540706.466229476,2244-02-12T23:11:22.227Z,323.5044892889522,2540728.2195849195,2244-03-05T17:16:12.137Z,338.60027640674576,2540748.3322907574,2244-03-25T19:58:29.921Z
Venus,3,417,3.630528844873425,2540701.123607572,2244-02-07T14:57:59.694Z,19.869869617708535,2540733.668404689,2244-03-11T04:02:30.165Z,3.630528844873425,2540775.777838247,2244-04-22T06:40:05.225Z,19.869869617708535,2540809.056389928,2244-05-25T13:21:12.090Z
Mercury,2,2103,89.99309640190293,2540811.9183175676,2244-05-28T10:02:22.638Z,98.85172752612927,2540827.3765903637,2244-06-12T21:02:17.407Z,89.99309640190293,2540851.4259418473,2244-07-06T22:13:21.376Z,98.85172752612927,2540865.9868084826,2244-07-21T11:41:00.253Z
Neptune,8,664,123.19483454030375,2540862.472376544,2244-07-17T23:20:13.333Z,126.00275184945701,2540975.597437001,2244-11-08T02:20:18.557Z,123.19483454030375,2541132.219288326,2245-04-13T17:15:46.511Z,126.00275184945701,2541245.9862976987,2245-08-05T11:40:16.121Z
Mercury,2,2104,201.99359432284837,2540926.0240369476,2244-09-19T12:34:36.792Z,217.58964842074747,2540946.332387656,2244-10-09T19:58:38.293Z,201.99359432284837,2540967.3447698727,2244-10-30T20:16:28.117Z,217.58964842074747,2540983.1359248944,2244-11-15T15:15:43.911Z
Mars,4,312,93.25309875702433,2540931.125399526,2244-09-24T15:00:34.519Z,111.83602759047457,2540991.4207756286,2244-11-23T22:05:55.014Z,93.25309875702433,2541068.4781345585,2245-02-08T23:28:30.826Z,111.83602759047457,2541134.0780733526,2245-04-15T13:52:25.538Z
Saturn,6,645,173.83717845156286,2540943.7072871365,2244-10-07T04:58:29.609Z,180.67176879264494,2541038.333345376,2245-01-09T20:00:01.040Z,173.83717845156286,2541174.8768835664,2245-05-26T09:02:42.740Z,180.67176879264494,2541272.3807812,2245-08-31T21:08:19.496Z
Pluto,9,665,246.36085677153395,2540992.031861171,2244-11-24T12:45:52.805Z,249.13231168269596,2541099.7216033237,2245-03-12T05:19:06.527Z,246.36085677153395,2541257.4981772015,2245-08-16T23:57:22.510Z,249.13231168269596,2541367.0781947393,2245-12-04T13:52:36.025Z
Mercury,2,2105,306.59187255895586,2541039.51316477,2245-01-11T00:18:57.436Z,322.33053377376257,2541055.2025760114,2245-01-26T16:51:42.567Z,306.59187255895586,2541076.237711236,2245-02-16T17:42:18.251Z,322.33053377376257,2541096.4044839107,2245-03-08T21:42:27.410Z
Uranus,7,660,291.8188747274847,2541042.663159156,2245-01-14T03:54:56.951Z,295.77950572343804,2541148.623911417,2245-04-30T02:58:25.946Z,291.8188747274847,2541302.6069491683,2245-10-01T02:34:00.408Z,295.77950572343804,2541408.4931276552,2246-01-14T23:50:06.229Z
Jupiter,5,612,277.54107072370266,2541067.0447006114,2245-02-07T13:04:22.133Z,287.3787557689014,2541152.995714493,2245-05-04T11:53:49.732Z,277.54107072370266,2541275.069980152,2245-09-03T13:40:46.285Z,287.3787557689014,2541360.398722533,2245-11-27T21:34:09.627Z
Mercury,2,2106,70.2454589509,2541158.418912124,2245-05-09T22:03:14.008Z,78.80569752670755,2541172.9685686156,2245-05-24T11:14:44.328Z,70.2454589509,2541196.8496940285,2245-06-17T08:23:33.564Z,78.80569752670755,2541211.999964174,2245-07-02T11:59:56.905Z
Neptune,8,665,125.40948669264272,2541229.961711252,2245-07-20T11:04:51.852Z,128.21720330064358,2541343.106910861,2245-11-10T14:33:57.098Z,125.40948669264272,2541499.735123557,2246-04-16T05:38:34.675Z,128.21720330064358,2541613.5263092723,2246-08-08T00:37:53.121Z
Mercury,2,2107,186.15752891891532,2541274.017600175,2245-09-02T12:25:20.655Z,201.24185990794342,2541294.4007156044,2245-09-22T21:37:01.828Z,186.15752891891532,2541316.182645537,2245-10-14T16:23:00.574Z,201.24185990794342,2541331.2977588437,2245-10-29T19:08:46.364Z
Venus,3,418,212.138128762979,2541281.6305698827,2245-09-10T03:08:01.238Z,227.70459513439073,2541314.195866095,2245-10-12T16:42:02.831Z,212.138128762979,2541355.784950344,2245-11-23T06:50:19.710Z,227.70459513439073,2541387.4660292864,2245-12-24T23:11:04.930Z
Saturn,6,646,186.654189132154,2541321.239357669,2245-10-19T17:44:40.503Z,193.4534474460006,2541416.0567239225,2246-01-22T13:21:40.947Z,186.654189132154,2541553.545889199,2246-06-09T01:06:04.827Z,193.4534474460006,2541651.3925883137,2246-09-14T21:25:19.630Z
Pluto,9,666,248.8352204371817,2541359.535039915,2245-11-27T00:50:27.449Z,251.59859074004206,2541467.4630471924,2246-03-14T23:06:47.277Z,248.8352204371817,2541625.3512131376,2246-08-19T20:25:44.815Z,251.59859074004206,2541735.0391538814,2246-12-07T12:56:22.895Z
Mercury,2,2108,290.16290004616064,2541387.5966919623,2245-12-25T02:19:14.186Z,306.27121505842615,2541404.0763640925,2246-01-10T13:49:57.858Z,290.16290004616064,2541424.4987825304,2246-01-30T23:58:14.811Z,306.27121505842615,2541444.405938182,2246-02-19T21:44:33.059Z
Uranus,7,661,295.98393841949576,2541411.9393526204,2246-01-18T10:32:40.066Z,299.9375025112095,2541518.1146141095,2246-05-04T14:45:02.659Z,295.98393841949576,2541672.2246739035,2246-10-05T17:23:31.825Z,299.9375025112095,2541778.032409437,2247-01-19T12:46:40.175Z
Jupiter,5,613,311.656757349998,2541468.8968268745,2246-03-16T09:31:25.842Z,321.50086120037116,2541554.2709229514,2246-06-09T18:30:07.743Z,311.656757349998,2541674.620222211,2246-10-08T02:53:07.199Z,321.50086120037116,2541758.0131066255,2246-12-30T12:18:52.412Z
Mercury,2,2109,50.04294612339245,2541504.5868668444,2246-04-21T02:05:05.295Z,59.19312782092698,2541518.580120653,2246-05-05T01:55:22.424Z,50.04294612339245,2541542.4168990627,2246-05-28T22:00:20.079Z,59.19312782092698,2541558.4862533547,2246-06-13T23:40:12.290Z
Neptune,8,666,127.62316592489664,2541597.473094333,2246-07-22T23:21:15.350Z,130.42973823062133,2541710.543538467,2246-11-13T01:02:41.724Z,127.62316592489664,2541867.204853776,2247-04-18T16:54:59.366Z,130.42973823062133,2541981.0387311783,2247-08-10T12:55:46.374Z
Mercury,2,2110,170.11809836289544,2541622.099387888,2246-08-16T14:23:07.114Z,184.46166897079587,2541642.212799184,2246-09-05T17:06:25.849Z,170.11809836289544,2541664.819560826,2246-09-28T07:40:10.055Z,184.46166897079587,2541679.3963587023,2246-10-12T21:30:45.392Z
Mars,4,313,128.82468333020563,2541692.3383683152,2246-10-25T20:07:15.022Z,148.272954387311,2541757.1266889432,2246-12-29T15:02:25.925Z,128.82468333020563,2541837.4094307935,2247-03-19T21:49:34.821Z,148.272954387311,2541905.288407067,2247-05-26T18:55:18.371Z
Saturn,6,647,199.15606772189224,2541698.43919209,2246-10-31T22:32:26.197Z,205.91931783418013,2541793.599020876,2247-02-04T02:22:35.404Z,199.15606772189224,2541931.8418526873,2247-06-22T08:12:16.072Z,205.91931783418013,2542030.0200427435,2247-09-28T12:28:51.693Z
Pluto,9,667,251.2832915095932,2541726.9902708847,2246-11-29T11:45:59.404Z,254.03824604347372,2541835.072954786,2247-03-17T13:45:03.294Z,251.2832915095932,2541993.246752941,2247-08-22T17:55:19.454Z,254.03824604347372,2542102.9923699703,2247-12-10T11:49:00.765Z
Mercury,2,2111,274.0719410685469,2541735.6715344302,2246-12-08T04:07:00.575Z,290.3506864524812,2541752.987129517,2246-12-25T11:41:27.990Z,274.0719410685469,2541772.97030133,2247-01-14T11:17:14.035Z,290.3506864524812,2541792.366071131,2247-02-02T20:47:08.546Z
Uranus,7,662,300.1232081751715,2541781.1762658413,2247-01-22T16:13:49.369Z,304.07152244158925,2541887.553848033,2247-05-09T01:17:32.470Z,300.1232081751715,2542041.6799422866,2247-10-10T04:19:07.014Z,304.07152244158925,2542147.5708682835,2248-01-24T01:42:03.020Z
Mercury,2,2112,29.9187136567642,2541850.978784863,2247-04-02T11:29:27.012Z,40.34191462478698,2541864.750750847,2247-04-16T06:01:04.873Z,29.9187136567642,2541888.476283513,2247-05-09T23:25:50.896Z,40.34191462478698,2541905.7090860046,2247-05-27T05:01:05.031Z
Venus,3,419,71.94434178026697,2541866.098524533,2247-04-17T14:21:52.520Z,88.45436280266114,2541899.5323748644,2247-05-21T00:46:37.188Z,71.94434178026697,2541942.5254330803,2247-07-03T00:36:37.418Z,88.45436280266114,2541976.4876247644,2247-08-05T23:42:10.780Z
Jupiter,5,614,347.65244258671476,2541872.309879575,2247-04-23T19:26:13.595Z,357.5409930482119,2541957.2683888897,2247-07-17T18:26:28.800Z,347.65244258671476,2542075.8050741404,2247-11-13T07:19:18.406Z,357.5409930482119,2542158.2625120394,2248-02-03T18:18:01.040Z
Neptune,8,667,129.83647247665235,2541965.0093921646,2247-07-25T12:13:31.483Z,132.64136740215645,2542078.071461604,2247-11-15T13:42:54.283Z,129.83647247665235,2542234.705155776,2248-04-20T04:55:25.459Z,132.64136740215645,2542348.529196158,2248-08-12T00:42:02.548Z
Mercury,2,2113,153.76057273377063,2541970.255085539,2247-07-30T18:07:19.391Z,167.09520720823124,2541989.7419853956,2247-08-19T05:48:27.538Z,153.76057273377063,2542013.108558044,2247-09-11T14:36:19.415Z,167.09520720823124,2542027.3245417513,2247-09-25T19:47:20.407Z
Saturn,6,648,211.36205226564988,2542075.35448977,2247-11-12T20:30:27.916Z,218.09027090229424,2542170.843787208,2248-02-16T08:15:03.215Z,211.36205226564988,2542309.8553253785,2248-07-04T08:31:40.113Z,218.09027090229424,2542408.250747796,2248-10-10T18:01:04.610Z
Mercury,2,2114,258.2142912962239,2542083.698850494,2247-11-21T04:46:20.683Z,274.5243336606363,2542101.858281851,2247-12-09T08:35:55.552Z,258.2142912962239,2542121.6261984855,2247-12-29T03:01:43.549Z,274.5243336606363,2542140.3254362904,2248-01-16T19:48:37.695Z
