shell_sign_id,shell_id,shell_ordinal,sign_ordinal,sign_name,sign_start_degree,first_direct_ingress_jd_ut,first_direct_ingress_utc,next_sign_first_direct_ingress_jd_ut,next_sign_first_direct_ingress_utc,transition_crossings,transition_crossing_count
R35.11,R35,35,11,Aquarius,300,1532285.8338188948,-0517-02-26T08:00:41.953Z,1535207.7801547563,-0509-02-26T06:43:25.371Z,"[{""jd_ut"":1532285.8338188948,""utc"":""-0517-02-26T08:00:41.953Z"",""motion"":""direct""},{""jd_ut"":1532430.7835478247,""utc"":""-0517-07-21T06:48:18.532Z"",""motion"":""retrograde""},{""jd_ut"":1532582.4522030354,""utc"":""-0517-12-19T22:51:10.342Z"",""motion"":""direct""}]",3
R35.12,R35,35,12,Pisces,330,1535207.7801547563,-0509-02-26T06:43:25.371Z,1537830.284995385,-0502-05-02T18:50:23.601Z,"[{""jd_ut"":1535207.7801547563,""utc"":""-0509-02-26T06:43:25.371Z"",""motion"":""direct""},{""jd_ut"":1535434.0739486078,""utc"":""-0509-10-10T13:46:29.160Z"",""motion"":""retrograde""},{""jd_ut"":1535492.5128242685,""utc"":""-0509-12-08T00:18:28.017Z"",""motion"":""direct""}]",3
R36.01,R36,36,1,Aries,0,1537830.284995385,-0502-05-02T18:50:23.601Z,1540445.0129188597,-0495-06-30T12:18:36.189Z,"[{""jd_ut"":1537830.284995385,""utc"":""-0502-05-02T18:50:23.601Z"",""motion"":""direct""},{""jd_ut"":1537965.0688889287,""utc"":""-0502-09-14T13:39:12.003Z"",""motion"":""retrograde""},{""jd_ut"":1538125.0026447796,""utc"":""-0501-02-21T12:03:48.509Z"",""motion"":""direct""}]",3
R36.02,R36,36,2,Taurus,30,1540445.0129188597,-0495-06-30T12:18:36.189Z,1543023.9912035577,-0488-07-22T11:47:19.987Z,"[{""jd_ut"":1540445.0129188597,""utc"":""-0495-06-30T12:18:36.189Z"",""motion"":""direct""},{""jd_ut"":1540520.925003515,""utc"":""-0495-09-14T10:12:00.304Z"",""motion"":""retrograde""},{""jd_ut"":1540730.2082826481,""utc"":""-0494-04-11T16:59:55.621Z"",""motion"":""direct""}]",3
R36.03,R36,36,3,Gemini,60,1543023.9912035577,-0488-07-22T11:47:19.987Z,1545577.3431862532,-0481-07-19T20:14:11.292Z,"[{""jd_ut"":1543023.9912035577,""utc"":""-0488-07-22T11:47:19.987Z"",""motion"":""direct""},{""jd_ut"":1543117.7698289338,""utc"":""-0488-10-24T06:28:33.220Z"",""motion"":""retrograde""},{""jd_ut"":1543311.419673943,""utc"":""-0487-05-05T22:04:19.829Z"",""motion"":""direct""}]",3
R36.04,R36,36,4,Cancer,90,1545577.3431862532,-0481-07-19T20:14:11.292Z,1547832.5484473682,-0475-09-21T01:09:45.853Z,"[{""jd_ut"":1545577.3431862532,""utc"":""-0481-07-19T20:14:11.292Z"",""motion"":""direct""},{""jd_ut"":1545748.5640302151,""utc"":""-0480-01-07T01:32:12.211Z"",""motion"":""retrograde""},{""jd_ut"":1545866.6398512386,""utc"":""-0480-05-04T03:21:23.147Z"",""motion"":""direct""}]",3
R36.05,R36,36,5,Leo,120,1547832.5484473682,-0475-09-21T01:09:45.853Z,1550360.67693988,-0468-08-23T04:14:47.606Z,"[{""jd_ut"":1547832.5484473682,""utc"":""-0475-09-21T01:09:45.853Z"",""motion"":""direct""},{""jd_ut"":1547927.1644763513,""utc"":""-0475-12-24T15:56:50.757Z"",""motion"":""retrograde""},{""jd_ut"":1548118.923160669,""utc"":""-0474-07-04T10:09:21.082Z"",""motion"":""direct""}]",3
R36.06,R36,36,6,Virgo,150,1550360.67693988,-0468-08-23T04:14:47.606Z,1552605.3401711253,-0462-10-15T20:09:50.785Z,"[{""jd_ut"":1550360.67693988,""utc"":""-0468-08-23T04:14:47.606Z"",""motion"":""direct""}]",1
R36.07,R36,36,7,Libra,180,1552605.3401711253,-0462-10-15T20:09:50.785Z,1554875.2061239346,-0455-01-01T16:56:49.108Z,"[{""jd_ut"":1552605.3401711253,""utc"":""-0462-10-15T20:09:50.785Z"",""motion"":""direct""},{""jd_ut"":1552784.4187059999,""utc"":""-0461-04-12T22:02:56.198Z"",""motion"":""retrograde""},{""jd_ut"":1552894.2504227497,""utc"":""-0461-07-31T18:00:36.526Z"",""motion"":""direct""}]",3
R36.08,R36,36,8,Scorpio,210,1554875.2061239346,-0455-01-01T16:56:49.108Z,1557439.7021892327,-0448-01-10T04:51:09.150Z,"[{""jd_ut"":1554875.2061239346,""utc"":""-0455-01-01T16:56:49.108Z"",""motion"":""direct""},{""jd_ut"":1554941.8367678379,""utc"":""-0455-03-09T08:04:56.741Z"",""motion"":""retrograde""},{""jd_ut"":1555158.6492643347,""utc"":""-0455-10-12T03:34:56.439Z"",""motion"":""direct""}]",3
R36.09,R36,36,9,Sagittarius,240,1557439.7021892327,-0448-01-10T04:51:09.150Z,1560041.8112394596,-0441-02-24T07:28:11.089Z,"[{""jd_ut"":1557439.7021892327,""utc"":""-0448-01-10T04:51:09.150Z"",""motion"":""direct""},{""jd_ut"":1557555.2976199198,""utc"":""-0448-05-04T19:08:34.361Z"",""motion"":""retrograde""},{""jd_ut"":1557732.8817610997,""utc"":""-0448-10-29T09:09:44.159Z"",""motion"":""direct""}]",3
R36.10,R36,36,10,Capricorn,270,1560041.8112394596,-0441-02-24T07:28:11.089Z,1562946.247753718,-0433-02-06T17:56:45.921Z,"[{""jd_ut"":1560041.8112394596,""utc"":""-0441-02-24T07:28:11.089Z"",""motion"":""direct""},{""jd_ut"":1560124.138308485,""utc"":""-0441-05-17T15:19:09.853Z"",""motion"":""retrograde""},{""jd_ut"":1560330.927171355,""utc"":""-0441-12-10T10:15:07.605Z"",""motion"":""direct""}]",3
R36.11,R36,36,11,Aquarius,300,1562946.247753718,-0433-02-06T17:56:45.921Z,1565580.2151012262,-0426-04-24T17:09:44.746Z,"[{""jd_ut"":1562946.247753718,""utc"":""-0433-02-06T17:56:45.921Z"",""motion"":""direct""},{""jd_ut"":1563141.0634105708,""utc"":""-0433-08-20T13:31:18.673Z"",""motion"":""retrograde""},{""jd_ut"":1563239.5279758554,""utc"":""-0433-11-27T00:40:17.114Z"",""motion"":""direct""}]",3
R36.12,R36,36,12,Pisces,330,1565580.2151012262,-0426-04-24T17:09:44.746Z,1568490.1775922356,-0418-04-12T16:15:43.969Z,"[{""jd_ut"":1565580.2151012262,""utc"":""-0426-04-24T17:09:44.746Z"",""motion"":""direct""},{""jd_ut"":1565666.1482980242,""utc"":""-0426-07-19T15:33:32.949Z"",""motion"":""retrograde""},{""jd_ut"":1565869.8267187467,""utc"":""-0425-02-08T07:50:28.500Z"",""motion"":""direct""}]",3
R37.01,R37,37,1,Aries,0,1568490.1775922356,-0418-04-12T16:15:43.969Z,1571098.7884078762,-0411-06-03T06:55:18.440Z,"[{""jd_ut"":1568490.1775922356,""utc"":""-0418-04-12T16:15:43.969Z"",""motion"":""direct""},{""jd_ut"":1568673.5996607542,""utc"":""-0418-10-13T02:23:30.689Z"",""motion"":""retrograde""},{""jd_ut"":1568783.6023891158,""utc"":""-0417-01-31T02:27:26.420Z"",""motion"":""direct""}]",3
R37.02,R37,37,2,Taurus,30,1571098.7884078762,-0411-06-03T06:55:18.440Z,1573681.619030924,-0404-06-29T02:51:24.272Z,"[{""jd_ut"":1571098.7884078762,""utc"":""-0411-06-03T06:55:18.440Z"",""motion"":""direct""},{""jd_ut"":1571232.1053414862,""utc"":""-0411-10-14T14:31:41.504Z"",""motion"":""retrograde""},{""jd_ut"":1571392.0650594234,""utc"":""-0410-03-23T13:33:41.134Z"",""motion"":""direct""}]",3
R37.03,R37,37,3,Gemini,60,1573681.619030924,-0404-06-29T02:51:24.272Z,1576241.5125488383,-0397-07-03T00:18:04.220Z,"[{""jd_ut"":1573681.619030924,""utc"":""-0404-06-29T02:51:24.272Z"",""motion"":""direct""},{""jd_ut"":1573825.5226822654,""utc"":""-0404-11-20T00:32:39.748Z"",""motion"":""retrograde""},{""jd_ut"":1573973.6586372647,""utc"":""-0403-04-17T03:48:26.260Z"",""motion"":""direct""}]",3
R37.04,R37,37,4,Cancer,90,1576241.5125488383,-0397-07-03T00:18:04.220Z,1578492.6562053328,-0391-08-31T03:44:56.141Z,"[{""jd_ut"":1576241.5125488383,""utc"":""-0397-07-03T00:18:04.220Z"",""motion"":""direct""},{""jd_ut"":1576459.7112258868,""utc"":""-0396-02-06T05:04:09.917Z"",""motion"":""retrograde""},{""jd_ut"":1576519.7979692128,""utc"":""-0396-04-06T07:09:04.540Z"",""motion"":""direct""}]",3
R37.05,R37,37,5,Leo,120,1578492.6562053328,-0391-08-31T03:44:56.141Z,1580744.181326909,-0385-10-30T16:21:06.645Z,"[{""jd_ut"":1578492.6562053328,""utc"":""-0391-08-31T03:44:56.141Z"",""motion"":""direct""},{""jd_ut"":1578632.647998718,""utc"":""-0390-01-18T03:33:07.089Z"",""motion"":""retrograde""},{""jd_ut"":1578782.808755129,""utc"":""-0390-06-17T07:24:36.443Z"",""motion"":""direct""}]",3
R37.06,R37,37,6,Virgo,150,1580744.181326909,-0385-10-30T16:21:06.645Z,1583271.572014484,-0378-10-01T01:43:42.051Z,"[{""jd_ut"":1580744.181326909,""utc"":""-0385-10-30T16:21:06.645Z"",""motion"":""direct""},{""jd_ut"":1580817.8121009162,""utc"":""-0384-01-12T07:29:25.519Z"",""motion"":""retrograde""},{""jd_ut"":1581027.144850884,""utc"":""-0384-08-08T15:28:35.116Z"",""motion"":""direct""}]",3
R37.07,R37,37,7,Libra,180,1583271.572014484,-0378-10-01T01:43:42.051Z,1585532.3279569033,-0372-12-08T19:52:15.476Z,"[{""jd_ut"":1583271.572014484,""utc"":""-0378-10-01T01:43:42.051Z"",""motion"":""direct""},{""jd_ut"":1583495.6208746848,""utc"":""-0377-05-13T02:54:03.573Z"",""motion"":""retrograde""},{""jd_ut"":1583547.593674115,""utc"":""-0377-07-04T02:14:53.444Z"",""motion"":""direct""}]",3
R37.08,R37,37,8,Scorpio,210,1585532.3279569033,-0372-12-08T19:52:15.476Z,1588102.1429933938,-0365-12-22T15:25:54.629Z,"[{""jd_ut"":1585532.3279569033,""utc"":""-0372-12-08T19:52:15.476Z"",""motion"":""direct""},{""jd_ut"":1585649.9508497552,""utc"":""-0371-04-05T10:49:13.419Z"",""motion"":""retrograde""},{""jd_ut"":1585824.4350923807,""utc"":""-0371-09-26T22:26:31.982Z"",""motion"":""direct""}]",3
R37.09,R37,37,9,Sagittarius,240,1588102.1429933938,-0365-12-22T15:25:54.629Z,1590699.186915508,-0357-01-31T16:29:09.500Z,"[{""jd_ut"":1588102.1429933938,""utc"":""-0365-12-22T15:25:54.629Z"",""motion"":""direct""},{""jd_ut"":1588259.9152018079,""utc"":""-0364-05-28T09:57:53.436Z"",""motion"":""retrograde""},{""jd_ut"":1588396.7046644827,""utc"":""-0364-10-12T04:54:43.011Z"",""motion"":""direct""}]",3
R37.10,R37,37,10,Capricorn,270,1590699.186915508,-0357-01-31T16:29:09.500Z,1593609.6834183894,-0349-01-20T04:24:07.349Z,"[{""jd_ut"":1590699.186915508,""utc"":""-0357-01-31T16:29:09.500Z"",""motion"":""direct""},{""jd_ut"":1590832.582109347,""utc"":""-0357-06-14T01:58:14.248Z"",""motion"":""retrograde""},{""jd_ut"":1590994.9664450395,""utc"":""-0357-11-23T11:11:40.851Z"",""motion"":""direct""}]",3
R37.11,R37,37,11,Aquarius,300,1593609.6834183894,-0349-01-20T04:24:07.349Z,1596235.9047548044,-0342-03-30T09:42:50.815Z,"[{""jd_ut"":1593609.6834183894,""utc"":""-0349-01-20T04:24:07.349Z"",""motion"":""direct""}]",1
R37.12,R37,37,12,Pisces,330,1596235.9047548044,-0342-03-30T09:42:50.815Z,1599152.3342772885,-0334-03-24T20:01:21.558Z,"[{""jd_ut"":1596235.9047548044,""utc"":""-0342-03-30T09:42:50.815Z"",""motion"":""direct""},{""jd_ut"":1596376.0543737407,""utc"":""-0342-08-17T13:18:17.891Z"",""motion"":""retrograde""},{""jd_ut"":1596532.1302965907,""utc"":""-0341-01-20T15:07:37.625Z"",""motion"":""direct""}]",3
R38.01,R38,38,1,Aries,0,1599152.3342772885,-0334-03-24T20:01:21.558Z,1601759.3851392353,-0327-05-13T21:14:36.030Z,"[{""jd_ut"":1599152.3342772885,""utc"":""-0334-03-24T20:01:21.558Z"",""motion"":""direct""},{""jd_ut"":1599393.6788312183,""utc"":""-0334-11-21T04:17:31.017Z"",""motion"":""retrograde""},{""jd_ut"":1599428.23209285,""utc"":""-0334-12-25T17:34:12.822Z"",""motion"":""direct""}]",3
R38.02,R38,38,2,Taurus,30,1601759.3851392353,-0327-05-13T21:14:36.030Z,1604343.4085510154,-0320-06-09T21:48:18.808Z,"[{""jd_ut"":1601759.3851392353,""utc"":""-0327-05-13T21:14:36.030Z"",""motion"":""direct""},{""jd_ut"":1601939.4972033221,""utc"":""-0327-11-09T23:55:58.367Z"",""motion"":""retrograde""},{""jd_ut"":1602051.3450115314,""utc"":""-0326-03-01T20:16:48.996Z"",""motion"":""direct""}]",3
R38.03,R38,38,3,Gemini,60,1604343.4085510154,-0320-06-09T21:48:18.808Z,1606633.6289823991,-0314-09-17T03:05:44.079Z,"[{""jd_ut"":1604343.4085510154,""utc"":""-0320-06-09T21:48:18.808Z"",""motion"":""direct""},{""jd_ut"":1604533.0105587253,""utc"":""-0320-12-16T12:15:12.274Z"",""motion"":""retrograde""},{""jd_ut"":1604631.905839317,""utc"":""-0319-03-25T09:44:24.517Z"",""motion"":""direct""}]",3
R38.04,R38,38,4,Cancer,90,1606633.6289823991,-0314-09-17T03:05:44.079Z,1609156.1718215514,-0307-08-13T16:07:25.382Z,"[{""jd_ut"":1606633.6289823991,""utc"":""-0314-09-17T03:05:44.079Z"",""motion"":""direct""},{""jd_ut"":1606670.9945717999,""utc"":""-0314-10-24T11:52:11.004Z"",""motion"":""retrograde""},{""jd_ut"":1606905.6993322652,""utc"":""-0313-06-16T04:47:02.308Z"",""motion"":""direct""}]",3
R38.05,R38,38,5,Leo,120,1609156.1718215514,-0307-08-13T16:07:25.382Z,1611401.8925608909,-0301-10-07T09:25:17.261Z,"[{""jd_ut"":1609156.1718215514,""utc"":""-0307-08-13T16:07:25.382Z"",""motion"":""direct""},{""jd_ut"":1609338.0012760442,""utc"":""-0306-02-11T12:01:50.250Z"",""motion"":""retrograde""},{""jd_ut"":1609443.274977081,""utc"":""-0306-05-27T18:35:58.020Z"",""motion"":""direct""}]",3
R38.06,R38,38,6,Virgo,150,1611401.8925608909,-0301-10-07T09:25:17.261Z,1613667.9593516234,-0295-12-21T11:01:27.980Z,"[{""jd_ut"":1611401.8925608909,""utc"":""-0301-10-07T09:25:17.261Z"",""motion"":""direct""},{""jd_ut"":1611525.355833875,""utc"":""-0300-02-07T20:32:24.047Z"",""motion"":""retrograde""},{""jd_ut"":1611691.880346438,""utc"":""-0300-07-24T09:07:41.932Z"",""motion"":""direct""}]",3
R38.07,R38,38,7,Libra,180,1613667.9593516234,-0295-12-21T11:01:27.980Z,1616195.2973905066,-0288-11-21T19:08:14.540Z,"[{""jd_ut"":1613667.9593516234,""utc"":""-0295-12-21T11:01:27.980Z"",""motion"":""direct""},{""jd_ut"":1613695.7198471585,""utc"":""-0294-01-18T05:16:34.794Z"",""motion"":""retrograde""},{""jd_ut"":1613937.51417244,""utc"":""-0294-09-17T00:20:24.499Z"",""motion"":""direct""}]",3
R38.08,R38,38,8,Scorpio,210,1616195.2973905066,-0288-11-21T19:08:14.540Z,1618766.1346778055,-0281-12-06T15:13:56.162Z,"[{""jd_ut"":1616195.2973905066,""utc"":""-0288-11-21T19:08:14.540Z"",""motion"":""direct""},{""jd_ut"":1616354.258022809,""utc"":""-0287-04-29T18:11:33.171Z"",""motion"":""retrograde""},{""jd_ut"":1616488.0701068346,""utc"":""-0287-09-10T13:40:57.231Z"",""motion"":""direct""}]",3
R38.09,R38,38,9,Sagittarius,240,1618766.1346778055,-0281-12-06T15:13:56.162Z,1621361.4439168135,-0273-01-13T22:39:14.413Z,"[{""jd_ut"":1618766.1346778055,""utc"":""-0281-12-06T15:13:56.162Z"",""motion"":""direct""},{""jd_ut"":1618967.8598887012,""utc"":""-0280-06-25T08:38:14.384Z"",""motion"":""retrograde""},{""jd_ut"":1619054.9055003054,""utc"":""-0280-09-20T09:43:55.226Z"",""motion"":""direct""}]",3
R38.10,R38,38,10,Capricorn,270,1621361.4439168135,-0273-01-13T22:39:14.413Z,1623980.1596101923,-0266-03-16T15:49:50.321Z,"[{""jd_ut"":1621361.4439168135,""utc"":""-0273-01-13T22:39:14.413Z"",""motion"":""direct""},{""jd_ut"":1621538.849927755,""utc"":""-0273-07-10T08:23:53.758Z"",""motion"":""retrograde""},{""jd_ut"":1621656.2647533156,""utc"":""-0273-11-04T18:21:14.686Z"",""motion"":""direct""}]",3
R38.11,R38,38,11,Aquarius,300,1623980.1596101923,-0266-03-16T15:49:50.321Z,1626896.5590957487,-0258-03-11T01:25:05.873Z,"[{""jd_ut"":1623980.1596101923,""utc"":""-0266-03-16T15:49:50.321Z"",""motion"":""direct""},{""jd_ut"":1624083.5619147243,""utc"":""-0266-06-28T01:29:09.432Z"",""motion"":""retrograde""},{""jd_ut"":1624273.1100476542,""utc"":""-0265-01-03T14:38:28.117Z"",""motion"":""direct""}]",3
R38.12,R38,38,12,Pisces,330,1626896.5590957487,-0258-03-11T01:25:05.873Z,1629524.96105565,-0251-05-21T11:03:55.208Z,"[{""jd_ut"":1626896.5590957487,""utc"":""-0258-03-11T01:25:05.873Z"",""motion"":""direct""},{""jd_ut"":1627084.4985721954,""utc"":""-0258-09-14T23:57:56.638Z"",""motion"":""retrograde""},{""jd_ut"":1627190.7519950513,""utc"":""-0258-12-30T06:02:52.372Z"",""motion"":""direct""}]",3
R39.01,R39,39,1,Aries,0,1629524.96105565,-0251-05-21T11:03:55.208Z,1632421.4095489983,-0243-04-25T21:49:45.033Z,"[{""jd_ut"":1629524.96105565,""utc"":""-0251-05-21T11:03:55.208Z"",""motion"":""direct""},{""jd_ut"":1629618.496342789,""utc"":""-0251-08-22T23:54:44.017Z"",""motion"":""retrograde""},{""jd_ut"":1629815.0959845735,""utc"":""-0250-03-07T14:18:13.067Z"",""motion"":""direct""}]",3
R39.02,R39,39,2,Taurus,30,1632421.4095489983,-0243-04-25T21:49:45.033Z,1635006.2034784793,-0236-05-23T16:53:00.541Z,"[{""jd_ut"":1632421.4095489983,""utc"":""-0243-04-25T21:49:45.033Z"",""motion"":""direct""},{""jd_ut"":1632658.9839155818,""utc"":""-0243-12-19T11:36:50.306Z"",""motion"":""retrograde""},{""jd_ut"":1632696.3515397725,""utc"":""-0242-01-25T20:26:13.036Z"",""motion"":""direct""}]",3
R39.03,R39,39,3,Gemini,60,1635006.2034784793,-0236-05-23T16:53:00.541Z,1637279.858431927,-0230-08-14T08:36:08.518Z,"[{""jd_ut"":1635006.2034784793,""utc"":""-0236-05-23T16:53:00.541Z"",""motion"":""direct""}]",1
R39.04,R39,39,4,Cancer,90,1637279.858431927,-0230-08-14T08:36:08.518Z,1639819.6979731661,-0223-07-28T04:45:04.882Z,"[{""jd_ut"":1637279.858431927,""utc"":""-0230-08-14T08:36:08.518Z"",""motion"":""direct""},{""jd_ut"":1637389.246692495,""utc"":""-0230-12-01T17:55:14.232Z"",""motion"":""retrograde""},{""jd_ut"":1637568.6382435728,""utc"":""-0229-05-30T03:19:04.245Z"",""motion"":""direct""}]",3
R39.05,R39,39,5,Leo,120,1639819.6979731661,-0223-07-28T04:45:04.882Z,1642063.8608621866,-0217-09-19T08:39:38.493Z,"[{""jd_ut"":1639819.6979731661,""utc"":""-0223-07-28T04:45:04.882Z"",""motion"":""direct""},{""jd_ut"":1640062.0234695608,""utc"":""-0222-03-27T12:33:47.770Z"",""motion"":""retrograde""},{""jd_ut"":1640083.5910849185,""utc"":""-0222-04-18T02:11:09.737Z"",""motion"":""direct""}]",3
R39.06,R39,39,6,Virgo,150,1642063.8608621866,-0217-09-19T08:39:38.493Z,1644313.4981009043,-0211-11-15T23:57:15.918Z,"[{""jd_ut"":1642063.8608621866,""utc"":""-0217-09-19T08:39:38.493Z"",""motion"":""direct""},{""jd_ut"":1642231.4895441881,""utc"":""-0216-03-04T23:44:56.618Z"",""motion"":""retrograde""},{""jd_ut"":1642353.0370730432,""utc"":""-0216-07-04T12:53:23.111Z"",""motion"":""direct""}]",3
R39.07,R39,39,7,Libra,180,1644313.4981009043,-0211-11-15T23:57:15.918Z,1646859.828518812,-0204-11-05T07:53:04.025Z,"[{""jd_ut"":1644313.4981009043,""utc"":""-0211-11-15T23:57:15.918Z"",""motion"":""direct""},{""jd_ut"":1644415.1898922855,""utc"":""-0210-02-25T16:33:26.693Z"",""motion"":""retrograde""},{""jd_ut"":1644602.3085306273,""utc"":""-0210-08-31T19:24:17.046Z"",""motion"":""direct""}]",3
R39.08,R39,39,8,Scorpio,210,1646859.828518812,-0204-11-05T07:53:04.025Z,1649431.573719814,-0197-11-22T01:46:09.392Z,"[{""jd_ut"":1646859.828518812,""utc"":""-0204-11-05T07:53:04.025Z"",""motion"":""direct""},{""jd_ut"":1647062.0103686522,""utc"":""-0203-05-26T12:14:55.852Z"",""motion"":""retrograde""},{""jd_ut"":1647146.0835357755,""utc"":""-0203-08-18T14:00:17.491Z"",""motion"":""direct""}]",3
R39.09,R39,39,9,Sagittarius,240,1649431.573719814,-0197-11-22T01:46:09.392Z,1652025.9655498038,-0190-12-29T11:10:23.503Z,"[{""jd_ut"":1649431.573719814,""utc"":""-0197-11-22T01:46:09.392Z"",""motion"":""direct""}]",1
R39.10,R39,39,10,Capricorn,270,1652025.9655498038,-0190-12-29T11:10:23.503Z,1654639.3166884817,-0182-02-23T19:36:01.885Z,"[{""jd_ut"":1652025.9655498038,""utc"":""-0190-12-29T11:10:23.503Z"",""motion"":""direct""},{""jd_ut"":1652250.6313774604,""utc"":""-0189-08-11T03:09:11.013Z"",""motion"":""retrograde""},{""jd_ut"":1652309.8279371476,""utc"":""-0189-10-09T07:52:13.770Z"",""motion"":""direct""}]",3
R39.11,R39,39,11,Aquarius,300,1654639.3166884817,-0182-02-23T19:36:01.885Z,1657559.9061943572,-0174-02-22T09:44:55.192Z,"[{""jd_ut"":1654639.3166884817,""utc"":""-0182-02-23T19:36:01.885Z"",""motion"":""direct""},{""jd_ut"":1654790.6887607216,""utc"":""-0182-07-25T04:31:48.926Z"",""motion"":""retrograde""},{""jd_ut"":1654936.0426962115,""utc"":""-0182-12-17T13:01:28.953Z"",""motion"":""direct""}]",3
R39.12,R39,39,12,Pisces,330,1657559.9061943572,-0174-02-22T09:44:55.192Z,1660181.4608652368,-0167-04-27T23:03:38.756Z,"[{""jd_ut"":1657559.9061943572,""utc"":""-0174-02-22T09:44:55.192Z"",""motion"":""direct""},{""jd_ut"":1657804.5846491344,""utc"":""-0174-10-25T02:01:53.685Z"",""motion"":""retrograde""},{""jd_ut"":1657835.4498454616,""utc"":""-0174-11-24T22:47:46.648Z"",""motion"":""direct""}]",3
R40.01,R40,40,1,Aries,0,1660181.4608652368,-0167-04-27T23:03:38.756Z,1662797.4219410112,-0160-06-25T22:07:35.703Z,"[{""jd_ut"":1660181.4608652368,""utc"":""-0167-04-27T23:03:38.756Z"",""motion"":""direct""},{""jd_ut"":1660327.5148562277,""utc"":""-0167-09-21T00:21:23.578Z"",""motion"":""retrograde""},{""jd_ut"":1660476.9403537428,""utc"":""-0166-02-17T10:34:06.563Z"",""motion"":""direct""}]",3
R40.02,R40,40,2,Taurus,30,1662797.4219410112,-0160-06-25T22:07:35.703Z,1665382.4305900969,-0153-07-24T22:20:02.984Z,"[{""jd_ut"":1662797.4219410112,""utc"":""-0160-06-25T22:07:35.703Z"",""motion"":""direct""},{""jd_ut"":1662881.3455351228,""utc"":""-0160-09-17T20:17:34.235Z"",""motion"":""retrograde""},{""jd_ut"":1663084.3755846745,""utc"":""-0159-04-08T21:00:50.516Z"",""motion"":""direct""}]",3
R40.03,R40,40,3,Gemini,60,1665382.4305900969,-0153-07-24T22:20:02.984Z,1667939.0626250156,-0146-07-24T13:30:10.801Z,"[{""jd_ut"":1665382.4305900969,""utc"":""-0153-07-24T22:20:02.984Z"",""motion"":""direct""},{""jd_ut"":1665471.3849721015,""utc"":""-0153-10-21T21:14:21.590Z"",""motion"":""retrograde""},{""jd_ut"":1665669.3010667004,""utc"":""-0152-05-06T19:13:32.163Z"",""motion"":""direct""}]",3
R40.04,R40,40,4,Cancer,90,1667939.0626250156,-0146-07-24T13:30:10.801Z,1670204.115877029,-0140-10-05T14:46:51.775Z,"[{""jd_ut"":1667939.0626250156,""utc"":""-0146-07-24T13:30:10.801Z"",""motion"":""direct""},{""jd_ut"":1668096.7333641928,""utc"":""-0146-12-29T05:36:02.666Z"",""motion"":""retrograde""},{""jd_ut"":1668229.48340035,""utc"":""-0145-05-10T23:36:05.790Z"",""motion"":""direct""}]",3
R40.05,R40,40,5,Leo,120,1670204.115877029,-0140-10-05T14:46:51.775Z,1672727.235744611,-0133-09-02T17:39:28.334Z,"[{""jd_ut"":1670204.115877029,""utc"":""-0140-10-05T14:46:51.775Z"",""motion"":""direct""},{""jd_ut"":1670266.116665957,""utc"":""-0140-12-06T14:47:59.939Z"",""motion"":""retrograde""},{""jd_ut"":1670483.782484707,""utc"":""-0139-07-12T06:46:46.679Z"",""motion"":""direct""}]",3
R40.06,R40,40,6,Virgo,150,1672727.235744611,-0133-09-02T17:39:28.334Z,1674972.8484408897,-0127-10-26T08:21:45.293Z,"[{""jd_ut"":1672727.235744611,""utc"":""-0133-09-02T17:39:28.334Z"",""motion"":""direct""},{""jd_ut"":1672945.2823999114,""utc"":""-0132-04-07T18:46:39.352Z"",""motion"":""retrograde""},{""jd_ut"":1673004.3052125107,""utc"":""-0132-06-05T19:19:30.361Z"",""motion"":""direct""}]",3
R40.07,R40,40,7,Libra,180,1674972.8484408897,-0127-10-26T08:21:45.293Z,1677524.0732325627,-0120-10-20T13:45:27.293Z,"[{""jd_ut"":1674972.8484408897,""utc"":""-0127-10-26T08:21:45.293Z"",""motion"":""direct""},{""jd_ut"":1675123.0476928013,""utc"":""-0126-03-25T13:08:40.658Z"",""motion"":""retrograde""},{""jd_ut"":1675264.2917702696,""utc"":""-0126-08-13T19:00:08.951Z"",""motion"":""direct""}]",3
R40.08,R40,40,8,Scorpio,210,1677524.0732325627,-0120-10-20T13:45:27.293Z,1679804.872902404,-0113-01-18T08:56:58.768Z,"[{""jd_ut"":1677524.0732325627,""utc"":""-0120-10-20T13:45:27.293Z"",""motion"":""direct""}]",1
R40.09,R40,40,9,Sagittarius,240,1679804.872902404,-0113-01-18T08:56:58.768Z,1682403.7776271594,-0106-03-01T06:39:46.987Z,"[{""jd_ut"":1679804.872902404,""utc"":""-0113-01-18T08:56:58.768Z"",""motion"":""direct""},{""jd_ut"":1679900.581802552,""utc"":""-0113-04-24T01:57:47.741Z"",""motion"":""retrograde""},{""jd_ut"":1680095.351470748,""utc"":""-0113-11-04T20:26:07.073Z"",""motion"":""direct""}]",3
R40.10,R40,40,10,Capricorn,270,1682403.7776271594,-0106-03-01T06:39:46.987Z,1685301.4141780892,-0098-02-05T21:56:24.987Z,"[{""jd_ut"":1682403.7776271594,""utc"":""-0106-03-01T06:39:46.987Z"",""motion"":""direct""},{""jd_ut"":1682473.9076015516,""utc"":""-0106-05-10T09:46:56.774Z"",""motion"":""retrograde""},{""jd_ut"":1682689.796888176,""utc"":""-0106-12-12T07:07:31.138Z"",""motion"":""direct""}]",3
