body,start_jd_ut,end_jd_ut,start_station_physical_degree,end_station_physical_degree,start_boundary,end_boundary
True North Node,2503162.87288313,2503172.7772470443,270.1370065307771,269.4391459741815,station,station
True North Node,2503176.525516322,2503186.7675556755,269.4968193963146,268.9233314596141,station,station
True North Node,2503192.4453627337,2503200.155590549,269.0269833552313,268.8490856507795,station,station
True North Node,2503205.93328123,2503213.8590961015,268.90514422198305,268.85826652629964,station,station
True North Node,2503214.5984662836,2503221.8671400715,268.85832058826014,268.8239963782219,station,station
True North Node,2503227.624094912,2503235.4335129345,268.87433014934095,268.7042372275661,station,station
True North Node,2503241.2786046593,2503251.1811534697,268.8096437145304,268.3005474474865,station,station
True North Node,2503254.984717699,2503265.051431209,268.35835491708764,267.6626218255951,station,station
True North Node,2503268.4745627344,2503280.4292603666,267.70884349947363,266.54078002371335,station,station
True North Node,2503282.166640876,2503294.7755005024,266.54970150512844,265.2446548130007,station,station
True North Node,2503295.591349127,2503309.182559956,265.2454926285273,263.73749638338825,station,station
True North Node,2503309.6804589024,2503322.6671853354,263.73773297351323,262.30129484081965,station,station
True North Node,2503324.5880188597,2503336.256189472,262.311699755995,261.1722601793752,station,station
True North Node,2503338.9400710035,2503349.822177631,261.20163654618966,260.29257057628786,station,station
True North Node,2503354.400062672,2503363.5175595526,260.382574250414,259.92465633179495,station,station
True North Node,2503368.291973099,2503377.0654403064,260.0025397409012,259.7566894232204,station,station
True North Node,2503384.1623292165,2503389.231191733,259.8326613558479,259.81780278585995,station,station
True North Node,2503391.027592726,2503397.762297076,259.8186787195281,259.7755592839531,station,station
True North Node,2503404.347541541,2503413.812451846,259.86299362794284,259.5134795639156,station,station
True North Node,2503418.4360770127,2503427.3804295445,259.5949839444244,259.1021100115845,station,station
True North Node,2503431.5404047035,2503443.3425169364,259.17944425069993,258.0080202630255,station,station
True North Node,2503445.727920466,2503457.1263371557,258.03026859051124,256.9111296874767,station,station
True North Node,2503458.6324603064,2503472.698395564,256.9165967659273,255.16242155651074,station,station
True North Node,2503472.852095658,2503485.696916458,255.16242866989316,253.80884321694012,station,station
True North Node,2503486.959316818,2503499.8173804143,253.81203709406196,252.3605871838418,station,station
True North Node,2503502.057301146,2503512.868289373,252.37885742732092,251.450101067997,station,station
True North Node,2503516.7820307855,2503526.9835916515,251.51457473201253,250.84950663435023,station,station
True North Node,2503531.298771254,2503540.142906636,250.92027735458575,250.590466442045,station,station
True North Node,2503546.539953677,2503554.319568742,250.69103979551147,250.5887819933739,station,station
True North Node,2503567.4600752313,2503576.1869502533,250.63396616274974,250.49257906007145,station,station
True North Node,2503581.7676983327,2503589.8197219307,250.57139826842723,250.30561963345852,station,station
True North Node,2503594.6812424827,2503605.728797177,250.39247231465285,249.6206717442945,station,station
True North Node,2503609.1256539915,2503619.2111821175,249.6673879241622,248.9079821332099,station,station
True North Node,2503621.8002719833,2503635.1647770796,248.9316071274554,247.411617964821,station,station
True North Node,2503636.3184630694,2503648.7092754664,247.41424898590466,246.2410428201444,station,station
True North Node,2503648.8899862207,2503663.3545254134,246.2410525127528,244.50020084030558,station,station
True North Node,2503664.5286798654,2503675.971097637,244.50302845014423,243.41568530128723,station,station
True North Node,2503678.423982105,2503690.415545514,243.43665582308475,242.27238609399114,station,station
True North Node,2503693.8246133085,2503703.231946639,242.32207923953555,241.74238527866214,station,station
True North Node,2503708.222209774,2503717.6322155967,241.84058391488935,241.45674860087286,station,station
True North Node,2503723.112223657,2503730.577802739,241.53251680886285,241.43326484728524,station,station
True North Node,2503736.428711499,2503738.058346208,241.45527479053524,241.45466815307202,station,station
True North Node,2503745.0240732823,2503752.4150782656,241.49839333356005,241.37216702449942,station,station
True North Node,2503757.909572809,2503767.946637243,241.4614962915331,240.94381958904737,station,station
True North Node,2503772.423003122,2503781.812703819,241.02923622797127,240.39739180844103,station,station
True North Node,2503785.0725770285,2503797.7308171643,240.44420730601635,239.0010564996638,station,station
True North Node,2503799.689683768,2503811.3170564175,239.01346287228193,237.85694957140282,station,station
True North Node,2503812.1097316416,2503826.7606224054,237.85785430584497,235.8914566599485,station,station
True North Node,2503827.386002131,2503839.174622421,235.89189956883004,234.73041004264422,station,station
True North Node,2503840.944995516,2503853.8005173905,234.73958564136004,233.2713491992587,station,station
True North Node,2503856.8597708307,2503866.4252914675,233.31029635031538,232.65363804457897,station,station
True North Node,2503870.6447278615,2503880.9507671194,232.7280436440581,232.1526039060221,station,station
True North Node,2503886.1886752257,2503893.807282516,232.23968268972067,232.07490075746722,station,station
True North Node,2503900.3920864705,2503906.6134944484,232.13862418225042,232.1147096191883,station,station
True North Node,2503908.2824614616,2503915.4059066614,232.1153434961906,232.07175287377802,station,station
True North Node,2503921.197023793,2503930.1224928675,232.12982896766377,231.87648149231418,station,station
True North Node,2503935.592933069,2503944.599370188,231.97591432187275,231.53679626693707,station,station
True North Node,2503948.44668064,2503959.8352647144,231.59633388379623,230.66614886821998,station,station
True North Node,2503962.8763813414,2503973.816727739,230.70121505670338,229.74995793326843,station,station
True North Node,2503975.5411835425,2503989.482896476,229.7582702549035,228.14302653922294,station,station
True North Node,2503990.0357171707,2504002.5648155045,228.14329810483096,226.9461889384484,station,station
True North Node,2504003.1314734463,2504017.0872825403,226.9465115104175,225.28410505333335,station,station
True North Node,2504019.064237374,2504029.7122502616,225.29563070119457,224.38726002721543,station,station
True North Node,2504032.5593486354,2504044.1793332053,224.41939335144718,223.42045864951638,station,station
True North Node,2504048.543321415,2504057.0426755613,223.49932389364406,223.11577636567867,station,station
True North Node,2504062.147781194,2504071.384215668,223.20243453233485,222.9437957303763,station,station
True North Node,2504077.950893636,2504083.250213013,223.00555508656979,222.9899223047001,station,station
True North Node,2504084.5264073135,2504091.8797507957,222.99023121592745,222.94212148942572,station,station
True North Node,2504098.691409109,2504107.2787978016,223.03398572334604,222.76009026327154,station,station
True North Node,2504111.8762521306,2504121.7526462544,222.8387900242928,222.2338084122791,station,station
True North Node,2504125.9812883474,2504136.6079600044,222.31318443338674,221.399829195459,station,station
True North Node,2504139.06561792,2504151.6723928545,221.42408675039565,219.9819956140065,station,station
True North Node,2504153.160755967,2504165.9407738317,219.9873070323506,218.6020114740285,station,station
True North Node,2504166.1072335253,2504180.2282241425,218.60202068335636,216.81947275194221,station,station
True North Node,2504181.5505184997,2504193.1448218348,216.82322807780054,215.6673568880622,station,station
True North Node,2504195.3722800612,2504207.3185714437,215.68577574004019,214.4803478981415,station,station
True North Node,2504211.284976093,2504220.419252838,214.54890523903657,214.02330457225364,station,station
True North Node,2504224.8452301826,2504234.5068287784,214.0989071484256,213.7039202530513,station,station
True North Node,2504240.847912851,2504247.8534778655,213.79762210664472,213.7254734545144,station,station
True North Node,2504253.0337037053,2504254.3319992796,213.7391280944563,213.73884590978668,station,station
True North Node,2504261.7725867312,2504270.2282131324,213.78427889173082,213.6232354352121,station,station
True North Node,2504275.303292428,2504284.0077266824,213.6940325449072,213.35839505869083,station,station
True North Node,2504289.0222156923,2504299.5026607187,213.455152178971,212.72759728420556,station,station
True North Node,2504302.5982409567,2504313.6969495127,212.76633258134018,211.8240424811032,station,station
True North Node,2504316.198208766,2504328.7061906913,211.84465937179206,210.5458894107232,station,station
True North Node,2504329.706270403,2504343.275253078,210.5476796786828,209.12027601621267,station,station
True North Node,2504343.4489836097,2504356.7263361905,209.12028403667682,207.74439999572337,station,station
True North Node,2504357.907133338,2504370.393665944,207.74733495662636,206.44731251233543,station,station
True North Node,2504373.1579416012,2504383.857904439,206.47450136670665,205.60317355803215,station,station
True North Node,2504387.148424006,2504397.56776911,205.6481390400661,204.95968824795315,station,station
True North Node,2504402.8452892564,2504411.1862539286,205.06391654395247,204.78214530010806,station,station
True North Node,2504416.4940761607,2504424.8169529447,204.85151949620575,204.73358838520903,station,station
True North Node,2504430.2532676384,2504432.419715764,204.75117300872668,204.74982018555875,station,station
True North Node,2504438.6505508143,2504445.9707712103,204.78445923368275,204.66770899175506,station,station
True North Node,2504452.079956809,2504461.990220014,204.77431623884,204.283038891296,station,station
True North Node,2504466.074318532,2504475.635553361,204.3530111688171,203.7082792130204,station,station
True North Node,2504479.2631057426,2504491.4450934734,203.76574553859842,202.45815607317246,station,station
True North Node,2504493.303181514,2504505.453722696,202.46965131479587,201.17671882010197,station,station
True North Node,2504506.3513197806,2504520.328834703,201.17792015680374,199.44079638456094,station,station
True North Node,2504520.8351084394,2504533.4286765438,199.44105589452036,198.03911155644238,station,station
True North Node,2504535.366604657,2504547.3758754507,198.0503049593806,196.7922119676486,station,station
True North Node,2504550.1664056843,2504560.616327163,196.8251983909613,195.9928951101309,station,station
True North Node,2504565.2612645617,2504574.615877457,196.08543087045058,195.61856724502624,station,station
True North Node,2504579.4846503334,2504587.898120204,195.69553328393468,195.4887506543674,station,station
True North Node,2504595.0689092344,2504599.6452515433,195.55797021971043,195.54737455020242,station,station
True North Node,2504602.0340624796,2504608.808971406,195.54921045523156,195.50412255306003,station,station
True North Node,2504615.17848368,2504624.6917336034,195.5820096547094,195.2556508085245,station,station
True North Node,2504629.4706461355,2504638.2216757396,195.33585681196755,194.90743074764873,station,station
True North Node,2504642.369010212,2504654.186757018,194.9783041947347,193.91425483084655,station,station
True North Node,2504656.7782369703,2504667.71904952,193.9393098555045,192.99616276950232,station,station
True North Node,2504669.459432479,2504683.5432711486,193.00400387388808,191.3375966039725,station,station
True North Node,2504683.9041888136,2504696.525456303,191.33768049323123,190.137109845421,station,station
True North Node,2504697.323816919,2504710.9274567245,190.13790606899968,188.58639825950908,station,station
True North Node,2504712.8136610603,2504723.6897255154,188.5971820582821,187.6688261200595,station,station
True North Node,2504727.0119246207,2504738.0387171367,187.71224125993712,186.86147152734534,station,station
True North Node,2504742.0258271685,2504750.975170415,186.92523390267198,186.51889568015744,station,station
True North Node,2504756.7647699704,2504765.3204096993,186.62317725741153,186.42208009926725,station,station
True North Node,2504771.2588654542,2504776.8848450826,186.47007297330578,186.4521782409736,station,station
True North Node,2504778.310947814,2504786.524346336,186.45257994429943,186.3880187838551,station,station
True North Node,2504792.725288729,2504800.5208951076,186.46476084947483,186.2503472764089,station,station
True North Node,2504805.583633826,2504816.28473005,186.34184555272606,185.64058589560264,station,station
True North Node,2504820.1119462475,2504829.935294631,185.70448048421412,184.95297966012242,station,station
True North Node,2504832.711269236,2504845.972882228,184.98405867336004,183.37415272925736,station,station
True North Node,2504847.334585607,2504859.4994985955,183.37862381078185,182.14675341791587,station,station
True North Node,2504859.750588243,2504874.3786894586,182.14678228000304,180.20544781434987,station,station
True North Node,2504875.5574613074,2504886.847995652,180.20841714269258,179.0907388794371,station,station
True North Node,2504889.232715494,2504901.4259447316,179.11174924037948,177.84437655306849,station,station
True North Node,2504905.010003181,2504914.1381817907,177.90157368645063,177.35323688715738,station,station
True North Node,2504919.0564440982,2504928.6279561743,177.44914235085574,177.06355891042833,station,station
True North Node,2504934.3569123726,2504941.5325982943,177.14064949723925,177.06288612197352,station,station
True North Node,2504946.287505595,2504948.8715456724,177.07559394245826,177.07334232351923,station,station
True North Node,2504955.972003679,2504963.6104761744,177.12517442832402,176.98455780744493,station,station
True North Node,2504968.872599762,2504978.7127014603,177.06528140080354,176.59097396643986,station,station
True North Node,2504983.333956741,2504992.871087187,176.67664864250756,176.06553938828296,station,station
True North Node,2504996.0564590646,2505008.434291618,176.1072593338946,174.8459445308878,station,station
True North Node,2505010.586832878,2505022.1671245713,174.86046928004012,173.7890737346812,station,station
True North Node,2505023.1079252632,2505037.6879264545,173.79050595150864,172.0186579109101,station,station
True North Node,2505038.039979089,2505050.1656360608,172.01872938812784,170.90321627661962,station,station
True North Node,2505051.548059731,2505064.747174819,170.90756308687799,169.42812891341623,station,station
True North Node,2505067.5012068264,2505077.3789049406,169.45600021267182,168.75198811728023,station,station
True North Node,2505081.0318197096,2505091.8722748877,168.8061848711288,168.09466856989712,station,station
True North Node,2505096.854484313,2505104.7516083224,168.18271392128807,167.95185146455674,station,station
True North Node,2505110.640739058,2505119.1173789743,168.02923670467925,167.9283960388832,station,station
True North Node,2505123.166610958,2505126.0877706176,167.93602034043897,167.93296961798907,station,station
True North Node,2505132.173837456,2505140.3540042397,167.9680909668305,167.81716282377204,station,station
True North Node,2505146.4339543264,2505155.374203558,167.92435801598526,167.53384457767078,station,station
True North Node,2505159.496529571,2505170.180056397,167.60293631694563,166.80527817412968,station,station
True North Node,2505173.7157608727,2505184.6598713193,166.8582964188064,165.84892296518703,station,station
True North Node,2505186.6273152772,2505200.040186503,165.8620152932769,164.2565951504434,station,station
True North Node,2505200.8753619418,2505213.631561663,164.25756912783052,162.8933688768102,station,station
True North Node,2505214.031962556,2505227.9317724463,162.89349516578602,161.13306401091012,station,station
True North Node,2505229.8612822862,2505240.746443591,161.14437353556858,160.12079134030705,station,station
True North Node,2505243.502250732,2505255.029388479,160.1528599442421,159.1088426618869,station,station
True North Node,2505259.5564825637,2505268.0817270456,159.1980535703473,158.80212573373677,station,station
True North Node,2505273.093898711,2505282.2405275833,158.88673464606836,158.63941581932252,station,station
True North Node,2505289.1127372338,2505293.0923236962,158.69991914455272,158.6923755178089,station,station
True North Node,2505295.5523741776,2505302.772183519,158.69444009159582,158.6375309398085,station,station
True North Node,2505309.5223471327,2505318.4763814732,158.73329935030108,158.42506811490466,station,station
True North Node,2505322.9573700614,2505332.5389393,158.49927778598808,157.94620951893458,station,station
True North Node,2505336.773025957,2505347.7605182435,158.02213173887986,157.08863666133192,station,station
True North Node,2505350.17437064,2505362.3237382667,157.11059409318597,155.875302951914,station,station
True North Node,2505363.929887305,2505376.9779476095,155.88140040642682,154.51331471287008,station,station
True North Node,2505377.230752522,2505391.0131126335,154.51334492718306,152.97447751448416,station,station
True North Node,2505392.0824120836,2505404.2686380334,152.97631526679052,151.78802181601748,station,station
True North Node,2505406.2109770207,2505418.1250140583,151.7999461454434,150.65713721528422,station,station
True North Node,2505421.756544756,2505431.481314718,150.70983040945356,150.09740008309925,station,station
True North Node,2505435.4806829635,2505445.316520923,150.15955059653902,149.68995292540743,station,station
True North Node,2505451.331339756,2505458.870971444,149.7932859330626,149.65948043128867,station,station
True North Node,2505464.862708536,2505469.4982151827,149.70102212348294,149.690010586514,station,station
True North Node,2505472.5762749603,2505480.7923917715,149.69367821225524,149.61208148686487,station,station
True North Node,2505486.33307161,2505494.345865757,149.6755547688653,149.44990133585804,station,station
True North Node,2505499.816435977,2505510.1920016967,149.5562401515658,148.89904876900215,station,station
True North Node,2505513.698238302,2505524.0176841225,148.95122835996457,148.14587087372428,station,station
True North Node,2505526.984132001,2505539.5365357352,148.1800584840447,146.7782456172127,station,station
True North Node,2505540.860174531,2505553.8278663307,146.78255981859792,145.39073977404524,station,station
True North Node,2505554.0801088028,2505567.86771247,145.39076624839845,143.75239273758166,station,station
True North Node,2505568.8686041674,2505581.1615189547,143.75432859586894,142.4050191051162,station,station
True North Node,2505583.7471588906,2505594.954842382,142.42963502696466,141.37475988723037,station,station
True North Node,2505598.2011797037,2505608.3608113835,141.4218404683578,140.71567969701343,station,station
True North Node,2505613.6394596593,2505622.25993602,140.82743040914127,140.50886957966384,station,station
True North Node,2505627.586008859,2505635.6376940133,140.58035014823562,140.47287820938686,station,station
True North Node,2505640.352530078,2505643.4073272636,140.48609408261927,140.48221539216672,station,station
True North Node,2505649.724800905,2505657.032712766,140.5256582291974,140.39585140145456,station,station
True North Node,2505662.907538372,2505673.0633210484,140.4993499037885,139.96637228916728,station,station
True North Node,2505677.1480052993,2505686.5851355586,140.03612828520502,139.4140814042984,station,station
True North Node,2505690.068747499,2505702.5410492243,139.46512982250962,138.13934655748378,station,station
True North Node,2505704.389810946,2505716.2236263445,138.14998784232975,137.0002070121827,station,station
True North Node,2505717.1445652535,2505731.440043154,137.001450607094,135.28708033873895,station,station
True North Node,2505731.8861016724,2505744.2292334894,135.2872433220307,134.06534353386544,station,station
True North Node,2505745.934178412,2505758.4877294675,134.07266443815465,132.7747341460468,station,station
True North Node,2505761.1132714925,2505771.4291217523,132.80083072567078,132.0256129970215,station,station
True North Node,2505775.6618563244,2505785.669594763,132.098132060742,131.53891104703354,station,station
True North Node,2505790.2982899267,2505798.7241794523,131.61156579515637,131.36305603308563,station,station
True North Node,2505805.3788292315,2505812.998414756,131.45029234272022,131.38980273480655,station,station
True North Node,2505815.6962651405,2505819.475135699,131.3921832872122,131.38634562999368,station,station
True North Node,2505826.0383325582,2505835.0438553067,131.4331198191787,131.22929713209774,station,station
True North Node,2505840.4417560846,2505848.772405319,131.3154430998179,130.98556614607543,station,station
True North Node,2505853.2565108845,2505864.6614542725,131.06570123596526,130.14234599054578,station,station
True North Node,2505867.788949171,2505878.1933043674,130.18243853947803,129.32010717027677,station,station
True North Node,2505880.3521208623,2505894.203790673,129.33541585095423,127.60759480904103,station,station
True North Node,2505894.9599725716,2505907.3846031623,127.60837850322787,126.3761738027277,station,station
True North Node,2505907.7991281142,2505921.980213211,126.37629811965945,124.56098746033962,station,station
True North Node,2505923.6767788185,2505934.5385096204,124.56944824076498,123.56263406775824,station,station
True North Node,2505937.5527533228,2505949.055023391,123.6002756570335,122.55720661900905,station,station
True North Node,2505953.064420229,2505961.8531102454,122.62776293227827,122.1938837950289,station,station
True North Node,2505967.428585762,2505976.3033649297,122.3004955182844,122.06131015884093,station,station
True North Node,2505982.380274253,2505987.4270431567,122.1143864781578,122.09968576877672,station,station
True North Node,2505989.2742851693,2505997.331295253,122.10063048163879,122.02937405888439,station,station
True North Node,2506003.696384634,2506011.7191105075,122.11784125990067,121.86995007132496,station,station
True North Node,2506016.542841736,2506027.1901989374,121.95722976932242,121.23917680079346,station,station
True North Node,2506031.056394255,2506041.0758351022,121.30447434211368,120.51533502650858,station,station
True North Node,2506043.6707698368,2506056.9235790204,120.54151552597614,118.98271864466427,station,station
True North Node,2506058.2676583445,2506070.4802315896,118.98674522008399,117.79840209303939,station,station
True North Node,2506070.7178403586,2506085.326757035,117.79842610791847,115.9758006292391,station,station
True North Node,2506086.503624945,2506097.8007639917,115.97849143393822,114.94074153305245,station,station
True North Node,2506100.002915282,2506112.3891838286,114.95687937710237,113.72214027754875,station,station
True North Node,2506115.910564036,2506125.0773396716,113.77285040915832,113.23985852773168,station,station
True North Node,2506129.582564831,2506139.560207299,113.3174865445276,112.8730131096666,station,station
True North Node,2506145.188225343,2506152.464354397,112.95557323995905,112.84627961665264,station,station
True North Node,2506159.250335156,2506161.528894617,112.8861701158932,112.88474846719633,station,station
True North Node,2506166.8684020787,2506174.3865058003,112.90026320976567,112.81692447738536,station,station
True North Node,2506179.858573083,2506188.9449045854,112.8831761271568,112.56914227524456,station,station
True North Node,2506194.185549221,2506203.57787259,112.6679728462355,112.14237235276102,station,station
True North Node,2506207.101777411,2506218.694578047,112.19386495985168,111.15390630093684,station,station
True North Node,2506221.446057535,2506232.822895865,111.18166045539932,110.11255679414457,station,station
True North Node,2506234.180809144,2506248.4151265966,110.11696662803281,108.38757882126862,station,station
True North Node,2506248.601604957,2506261.1986080157,108.387589625593,107.13376234535434,station,station
True North Node,2506262.187558471,2506275.626840098,107.13554516880046,105.48844574453781,station,station
True North Node,2506278.135223861,2506288.3709642133,105.51144844928868,104.66823322460368,station,station
True North Node,2506291.686253071,2506302.7386883358,104.71636438187977,103.86328975292498,station,station
True North Node,2506307.727017805,2506315.7500720797,103.96311853083513,103.68534371706325,station,station
True North Node,2506321.3427294567,2506329.9586796556,103.7668303319398,103.63780768289122,station,station
True North Node,2506334.6268535843,2506337.1970388778,103.65056821870877,103.6481615028454,station,station
True North Node,2506343.235363519,2506351.1294047795,103.68454650474025,103.53546605054147,station,station
True North Node,2506357.272239304,2506366.5864778263,103.65177809022032,103.19602041273725,station,station
True North Node,2506370.5913816104,2506381.0018320614,103.26439654423802,102.47995927155877,station,station
True North Node,2506384.5166680617,2506395.9044125704,102.5328929316109,101.41355454332539,station,station
True North Node,2506397.738604705,2506410.871713439,101.42445979777195,99.92868802283765,station,station
True North Node,2506411.6538423058,2506424.740216419,99.92945770014597,98.51866268549578,station,station
True North Node,2506425.210995918,2506438.720751128,98.5188628314772,96.94852666439995,station,station
True North Node,2506440.671178054,2506451.8449721877,96.9593737172706,95.93952323007106,station,station
True North Node,2506454.5108942995,2506465.845798007,95.96740299566038,95.01914013765183,station,station
True North Node,2506470.321285153,2506479.138253565,95.1006768745428,94.68772405036881,station,station
True North Node,2506483.869119933,2506493.056346476,94.76170606841832,94.49190209169755,station,station
True North Node,2506499.820312325,2506506.473559766,94.56689070545004,94.5356720569788,station,station
True North Node,2506507.6427405355,2506513.308197814,94.53588426398883,94.51895593429583,station,station
True North Node,2506520.3297288027,2506529.187456982,94.5870373349328,94.36350865362664,station,station
True North Node,2506534.0092175277,2506542.86230796,94.43559480329756,94.04568583320673,station,station
True North Node,2506547.559762897,2506558.469859154,94.13318097036328,93.2982033253726,station,station
True North Node,2506561.292667105,2506572.5366729284,93.32984724046511,92.3195788096784,station,station
True North Node,2506574.712670029,2506587.70800538,92.33393673856249,90.91086421098268,station,station
True North Node,2506588.391871416,2506601.787861254,90.9114654980755,89.44947338086075,station,station
True North Node,2506602.325790315,2506615.4000457944,89.44971910985537,88.02751220114789,station,station
True North Node,2506616.972396548,2506628.904773919,88.03447387744303,86.79877354022221,station,station
True North Node,2506632.145962679,2506642.5497891484,86.8415652940929,86.0346445132556,station,station
True North Node,2506646.2799802935,2506656.1097622067,86.094718394456,85.53503915392328,station,station
True North Node,2506661.950975254,2506669.9110068977,85.65170564107306,85.45962397028059,station,station
True North Node,2506675.68948939,2506681.9772446323,85.51245323368921,85.48467488149588,station,station
True North Node,2506683.4369307877,2506691.671661456,85.48515879330229,85.41321736011298,station,station
True North Node,2506697.4063516585,2506705.229084865,85.48245130578226,85.25776868790396,station,station
True North Node,2506710.6315133153,2506721.2722826535,85.36758604411031,84.63168911526404,station,station
True North Node,2506724.8003800754,2506734.906777328,84.68717834404313,83.88028757918956,station,station
True North Node,2506737.769724683,2506750.7377234176,83.91284777616796,82.3661369947786,station,station
True North Node,2506751.9791098097,2506764.6661121836,82.36971972895512,81.05644597341073,station,station
True North Node,2506764.858683626,2506778.9904631227,81.0564578627149,79.33993553693341,station,station
True North Node,2506780.0939583424,2506791.941514317,79.34243440123454,78.14766346367887,station,station
True North Node,2506794.517747487,2506806.0678182906,78.17119802423704,77.09976520479238,station,station
True North Node,2506809.3521281797,2506819.1709547425,77.14517751133867,76.52767666639319,station,station
True North Node,2506824.3064477043,2506833.3249225626,76.62762902854139,76.28637647681516,station,station
True North Node,2506838.57567627,2506846.4644590085,76.3553523211131,76.2400015183334,station,station
True North Node,2506853.698391718,2506854.0019364487,76.27094089713432,76.27093739578366,station,station
True North Node,2506860.745513616,2506867.8217621967,76.29708411616173,76.21078113937024,station,station
True North Node,2506873.7571720565,2506883.6101777693,76.29472300067569,75.89149721927315,station,station
True North Node,2506888.1459223395,2506897.1473783012,75.96771882904632,75.47814840077382,station,station
True North Node,2506900.9324783897,2506913.105553031,75.53650519151483,74.3788523101725,station,station
True North Node,2506915.431129096,2506926.5993317664,74.39762397145967,73.39732605411515,station,station
True North Node,2506928.0096064517,2506942.4555018656,73.40170535788815,71.65951435451217,station,station
True North Node,2506942.5937848547,2506955.0718784295,71.65951912691114,70.45082032878858,station,station
True North Node,2506956.211293157,2506969.5614219224,70.45319992662228,68.90718305690618,station,station
True North Node,2506971.849027574,2506982.2600568812,68.92593179990565,68.06107440166056,station,station
True North Node,2506985.955773875,2506996.6863727635,68.11926500525338,67.3535342395264,station,station
True North Node,2507001.141703251,2507009.5819084058,67.43166776269602,67.11663393170559,station,station
True North Node,2507015.8024507696,2507023.9809522126,67.21773190362305,67.10216890792066,station,station
True North Node,2507029.161145026,2507030.452944642,67.11728551339634,67.11698889126296,station,station
True North Node,2507036.9514335142,2507045.683112016,67.15124463321516,66.97310179177157,station,station
True North Node,2507051.4109869506,2507059.7884371234,67.07225944508936,66.72306184055296,station,station
True North Node,2507064.195124166,2507075.521138599,66.80559986008375,65.84276342302206,station,station
True North Node,2507078.7615218414,2507089.2319865925,65.88839718646419,64.96305660726306,station,station
True North Node,2507091.2805112535,2507105.2405470386,64.97725498924876,63.1643575250724,station,station
True North Node,2507105.932688143,2507118.2979815183,63.164956443552455,61.92155341093803,station,station
True North Node,2507118.7974580424,2507132.958968756,61.92177959960814,60.095854646451286,station,station
True North Node,2507134.8111154363,2507145.4585817037,60.106281604795136,59.16840602015041,station,station
True North Node,2507148.441287129,2507160.0389297307,59.20456415217111,58.18992506828309,station,station
True North Node,2507164.206686048,2507172.7887162054,58.26220820401069,57.875860368037365,station,station
True North Node,2507178.152241762,2507187.260049617,57.96903644976721,57.724717619646476,station,station
True North Node,2507193.469909439,2507199.56349535,57.780145760943405,57.759493099822826,station,station
True North Node,2507200.300234057,2507207.8876035158,57.75954789002638,57.717714219527195,station,station
True North Node,2507214.5989937177,2507222.6698910557,57.79545344828069,57.58945220834116,station,station
True North Node,2507227.5261033373,2507237.6139778243,57.66583020618877,57.12208956731282,station,station
True North Node,2507241.923378106,2507251.8596061785,57.19667400036109,56.50233800630473,station,station
True North Node,2507254.6985036116,2507267.302598064,56.53356025690345,55.23533323656369,station,station
True North Node,2507269.146697091,2507281.106568617,55.24456542718762,54.10792347684654,station,station
True North Node,2507281.747722271,2507296.2357341433,54.10838929827217,52.35959881212718,station,station
True North Node,2507296.9346869215,2507308.8046583617,52.360150815189435,51.23746293576404,station,station
True North Node,2507310.4777233293,2507323.299799653,51.245231601052865,49.846361079323096,station,station
True North Node,2507326.469441576,2507336.03891215,49.88681147795038,49.231668232537494,station,station
True North Node,2507339.985188907,2507350.4429267813,49.296887637401,48.689310445059185,station,station
True North Node,2507355.918497719,2507363.4418248907,48.78741556199785,48.61831480682223,station,station
True North Node,2507369.6531417137,2507376.08354766,48.67951785374579,48.650830420327914,station,station
True North Node,2507377.7319677807,2507385.2958140904,48.65149814902277,48.59459846646184,station,station
True North Node,2507390.889842855,2507399.4672138356,48.656859510983935,48.39098208037578,station,station
True North Node,2507405.018108152,2507414.632317028,48.50539233452862,47.92850070130025,station,station
True North Node,2507418.1892177043,2507429.3739129156,47.9850186558956,46.96528223155995,station,station
True North Node,2507432.259140104,2507443.9688094286,46.998403428175884,45.779958865759745,station,station
True North Node,2507445.2784203654,2507459.2577140136,45.784224849923184,44.06319860026984,station,station
True North Node,2507459.39962609,2507472.282868596,44.06320343766963,42.69657291976676,station,station
True North Node,2507473.344565099,2507486.4360523038,42.69886278859081,41.12598860752891,station,station
True North Node,2507489.097017032,2507499.443173757,41.15251153389446,40.30310226804041,station,station
True North Node,2507502.768334436,2507513.57284535,40.35095301534654,39.57334264425941,station,station
True North Node,2507518.7435083007,2507526.8127376763,39.675464265929925,39.41343051703328,station,station
True North Node,2507532.262654081,2507540.801450316,39.48560431915539,39.36557471913086,station,station
True North Node,2507545.93609689,2507548.2139241416,39.3802529825799,39.37875115809595,station,station
True North Node,2507554.2807314442,2507561.8332025884,39.4096346796581,39.29398932106356,station,station
True North Node,2507568.074111553,2507577.53974883,39.39832498081798,38.989049378248126,station,station
True North Node,2507581.662289816,2507591.479146164,39.05403954843815,38.445275938837874,station,station
True North Node,2507595.2918463517,2507606.771036569,38.50407074306079,37.465362940081405,station,station
True North Node,2507608.864094441,2507621.186080442,37.4799813091488,36.25618364942145,station,station
True North Node,2507622.4254482193,2507635.8767785067,36.258992599564024,34.82874508271801,station,station
True North Node,2507635.995905022,2507649.5079794647,34.82874821399751,33.37889302465294,station,station
True North Node,2507650.927786369,2507662.960914232,33.38310004606818,32.19665108962308,station,station
True North Node,2507665.180126696,2507676.6392976493,32.21399807955555,31.184108823597242,station,station
