body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
NorthNode,234.209546816,234.189066645,237283915,237778383,2299918.082478275523,2299923.805490740575,retrograde
Mercury,248.166328890,231.939426729,237370253,239081482,2299919.081755228341,2299938.887648671865,retrograde
NorthNode,234.189710378,234.148210619,237918560,238501486,2299925.427900979295,2299932.174732199870,retrograde
NorthNode,234.223475545,233.883089985,239038928,239859633,2299938.395131388679,2299947.894023991190,retrograde
NorthNode,233.974999508,233.503029230,240286084,241044918,2299952.829800504260,2299961.612598409876,retrograde
NorthNode,233.573756162,232.353664076,241388295,242428355,2299965.586871247739,2299977.624606143683,retrograde
Mars,151.263459397,131.759040624,241744712,248740073,2299969.712069812231,2300050.676896437071,retrograde
NorthNode,232.378744349,231.329923060,242646429,243599115,2299980.148614574224,2299991.175071900710,retrograde
NorthNode,231.335350766,229.420431452,243726354,244981187,2299992.647741694935,2300007.171272202395,retrograde
NorthNode,229.420435915,228.177647613,244992697,246063358,2300007.304485544562,2300019.696405377239,retrograde
NorthNode,228.180362036,226.546013332,246164363,247322988,2300020.865442994051,2300034.275449004956,retrograde
Mercury,354.463082221,341.020190951,246767398,248744685,2300027.845013588667,2300050.730279743671,retrograde
NorthNode,226.567166341,225.738684892,247528879,248413521,2300036.658447188325,2300046.897358362563,retrograde
NorthNode,225.797887059,225.040085382,248735414,249666396,2300050.622975057922,2300061.398224847391,retrograde
NorthNode,225.119257946,224.837399943,250060794,250775672,2300065.963021234609,2300074.237071071751,retrograde
NorthNode,224.930227888,224.818646406,251308477,252023346,2300080.403790300712,2300088.677737826481,retrograde
NorthNode,224.834171036,224.834082503,252503509,252580994,2300094.235183382407,2300095.131997574121,retrograde
NorthNode,224.861871183,224.719578582,253140708,253877952,2300101.610172784887,2300110.143093194813,retrograde
NorthNode,224.811511979,224.514758549,254389439,255107851,2300116.063083723187,2300124.378030917607,retrograde
NorthNode,224.590110493,223.824001744,255495966,256443088,2300128.870107087307,2300139.832162923180,retrograde
Uranus,335.152217761,331.232266492,255519524,268817196,2300129.142760778777,2300283.051005373709,retrograde
NorthNode,223.875118266,223.085326375,256750901,257634772,2300143.394814250991,2300153.624806430191,retrograde
Mercury,119.414467144,108.775930757,257508955,259598723,2300152.168586246669,2300176.355720795691,retrograde
Venus,131.020073465,114.580561598,257691474,261412408,2300154.281078631058,2300197.347442088649,retrograde
NorthNode,223.104602218,221.580886528,257838965,259000795,2300155.988149695098,2300169.435254751705,retrograde
Pluto,9.108525931,7.062700528,258098833,272358913,2300158.995882733725,2300324.043099205010,retrograde
NorthNode,221.583367686,220.433072731,259100729,260166909,2300170.591901229694,2300182.931948928162,retrograde
Saturn,19.137862824,12.297054636,260027951,271815129,2300181.323629528284,2300317.749307997525,retrograde
NorthNode,220.433076850,218.664593293,260178432,261438792,2300183.065308009274,2300197.652808863670,retrograde
NorthNode,218.668152812,217.653741934,261551157,262517264,2300198.953338207677,2300210.135121900588,retrograde
NorthNode,217.672456858,216.460559568,262717923,263777123,2300212.457566967234,2300224.716828723438,retrograde
NorthNode,216.516911838,215.996710631,264092925,264874806,2300228.371942406520,2300237.421492167749,retrograde
Jupiter,71.370640495,61.310631725,265221452,275418605,2300241.433602258563,2300359.456203617156,retrograde
NorthNode,216.081616500,215.666039999,265278512,266125404,2300242.094010348432,2300251.896010372788,retrograde
NorthNode,215.749759976,215.663484485,266628836,267242830,2300257.722762326710,2300264.829183684662,retrograde
Mercury,232.314839919,216.246569258,267489561,269226705,2300267.684864044189,2300287.790699690580,retrograde
NorthNode,215.684584876,215.684434791,267756616,267845498,2300270.775772962719,2300271.804496375844,retrograde
Neptune,117.032690214,114.226110912,267850504,281378919,2300271.862443969585,2300428.441321081482,retrograde
NorthNode,215.729928463,215.588846228,268485338,269160367,2300279.210053568706,2300287.022892435081,retrograde
NorthNode,215.668244674,215.216295655,269609622,270432504,2300292.222607278265,2300301.746699597687,retrograde
NorthNode,215.313597088,214.620906037,270847231,271694099,2300306.546785755083,2300316.348498676904,retrograde
NorthNode,214.662907108,213.342006244,271960878,273016442,2300319.436220033094,2300331.653393257409,retrograde
NorthNode,213.356971148,212.113537790,273200569,274231867,2300333.784486623481,2300345.720812681131,retrograde
NorthNode,212.114366545,210.229048939,274297019,275540740,2300346.474880603142,2300360.869806848466,retrograde
NorthNode,210.229476228,209.011866169,275595083,276633057,2300361.498769645579,2300373.512356171384,retrograde
NorthNode,209.020109960,207.556050342,276777204,277878752,2300375.180733512156,2300387.930130737834,retrograde
Mercury,337.673799438,323.081046932,276855214,278772825,2300376.083621181548,2300398.278190448880,retrograde
NorthNode,207.600635331,206.940206233,278160019,278986399,2300391.185528482310,2300400.750112109818,retrograde
NorthNode,207.006857807,206.416447043,279329227,280224447,2300404.718031189404,2300415.079375315458,retrograde
NorthNode,206.516757722,206.362862737,280709984,281354986,2300420.699019426480,2300428.164320941083,retrograde
NorthNode,206.417514553,206.394877921,281888703,282407932,2300434.341597957537,2300440.351189309731,retrograde
NorthNode,206.395963131,206.337469583,282580070,283244551,2300442.343534954824,2300450.034280911088,retrograde
NorthNode,206.395357764,206.164985099,283726074,284451101,2300455.607462624088,2300463.998976151459,retrograde
NorthNode,206.271994552,205.746143237,284936786,285771521,2300469.620338790119,2300479.281622768380,retrograde
NorthNode,205.799819847,204.967420126,286085851,287018791,2300482.919698703103,2300493.717618480325,retrograde
NorthNode,205.004359839,203.905768247,287289111,288293625,2300496.846317696385,2300508.472633753903,retrograde
Mercury,99.764919973,90.403077992,287428096,289515216,2300498.454937018454,2300522.611421421170,retrograde
Uranus,339.129205806,335.206751750,287430672,300719584,2300498.484758711420,2300652.291613076814,retrograde
NorthNode,203.912373704,202.469440383,288429664,289586970,2300510.047160500661,2300523.441909467801,retrograde
NorthNode,202.469678635,201.141767829,289633460,290764266,2300523.979993862100,2300537.068015832454,retrograde
Pluto,10.151012100,8.108118846,289741741,304011550,2300525.233244369738,2300690.393068487756,retrograde
NorthNode,201.142191670,199.650670367,290817360,291972739,2300537.682536967099,2300551.054973609746,retrograde
NorthNode,199.663547170,198.695160747,292153643,293106678,2300553.148777489550,2300564.179267217405,retrograde
Saturn,32.564266489,25.683536523,292794672,304503347,2300560.568090423942,2300696.085164129734,retrograde
NorthNode,198.725453451,197.812034934,293345970,294316661,2300566.948849868029,2300578.183708678000,retrograde
NorthNode,197.898331532,197.505287718,294714191,295465689,2300582.784748394974,2300591.482643465512,retrograde
NorthNode,197.582028437,197.335047317,295884935,296668255,2300596.335027685389,2300605.401220845990,retrograde
NorthNode,197.403658695,197.388876042,297268887,297722488,2300612.352988940664,2300617.602995615453,retrograde
Mercury,216.348299507,200.544486580,297591932,299375346,2300616.091933175921,2300636.733292900026,retrograde
NorthNode,197.389223854,197.348979318,297838088,298435678,2300618.940957152285,2300625.857513666153,retrograde
NorthNode,197.436874016,197.131199056,299024218,299813284,2300632.669311768375,2300641.802021173760,retrograde
Neptune,119.254147727,116.448989882,299607680,313133508,2300639.422353194095,2300795.971284206025,retrograde
Jupiter,105.341526416,95.271552077,299658454,309967831,2300640.010016143322,2300759.331507302821,retrograde
NorthNode,197.208308927,196.698521176,300208483,301003310,2300646.376090635546,2300655.575476167724,retrograde
NorthNode,196.780915552,195.738581798,301376794,302353970,2300659.898202279583,2300671.208116758615,retrograde
NorthNode,195.762185832,194.531344002,302563749,303582916,2300673.636109146290,2300685.432026674971,retrograde
NorthNode,194.537774517,192.933584792,303720844,304889296,2300687.028413323686,2300700.552166138776,retrograde
NorthNode,192.933591384,191.374440535,304902119,306059655,2300700.700580232777,2300714.097989921458,retrograde
NorthNode,191.377696695,190.031546245,306168872,307235660,2300715.362073922530,2300727.709149379283,retrograde
Mercury,321.246553937,305.839327074,306974330,308827050,2300724.684499368072,2300746.128024347126,retrograde
NorthNode,190.049724019,188.968784403,307425789,308404112,2300729.909727266058,2300741.232903904282,retrograde
Mars,184.724209123,165.701608882,307901374,314850791,2300735.414175926708,2300815.847246204503,retrograde
Venus,352.696910823,336.564674389,308488298,312102550,2300742.207280041650,2300784.038904393092,retrograde
NorthNode,189.039685893,188.436674125,308751065,309587063,2300745.248559646308,2300754.924462706782,retrograde
NorthNode,188.509964464,188.147756012,309961720,310757236,2300759.260773598216,2300768.468136711977,retrograde
NorthNode,188.249624911,188.171782991,311322955,311955407,2300775.015808841214,2300782.335856642574,retrograde
NorthNode,188.182784757,188.182347139,312365248,312494878,2300787.079390033148,2300788.579732557759,retrograde
NorthNode,188.225719580,188.042695702,313113514,313878997,2300795.739874384366,2300804.599627518095,retrograde
NorthNode,188.119377307,187.806130748,314327828,315046275,2300809.794435951859,2300818.109790992923,retrograde
NorthNode,187.897894899,187.060853599,315465293,316422944,2300822.959537923336,2300834.043458179571,retrograde
NorthNode,187.099532413,186.253812409,316690130,317599883,2300837.135896677151,2300847.665434931405,retrograde
Mercury,79.738759861,71.121456013,317302695,319375630,2300844.225758470595,2300868.218069069088,retrograde
NorthNode,186.273093117,184.776149986,317809034,318955623,2300850.086163962260,2300863.356878621504,retrograde
NorthNode,184.777568684,183.534411256,319035795,320147046,2300864.284789117984,2300877.146493883803,retrograde
Uranus,343.099168347,339.174708576,319340520,332624300,2300867.811700957827,2301021.559152514674,retrograde
NorthNode,183.534420366,181.961072614,320162625,321370896,2300877.326811017469,2300891.311428008601,retrograde
Pluto,11.186535295,9.146477081,321380276,335669387,2300891.419985867105,2301056.803219034337,retrograde
NorthNode,181.964710458,180.859118288,321481488,322491734,2300892.591427903622,2300904.284081664868,retrograde
NorthNode,180.885758765,179.898647180,322728858,323711555,2300907.028577727266,2300918.402388565242,retrograde
NorthNode,179.945842416,179.366385865,324004074,324844612,2300921.788025738671,2300931.516473107040,retrograde
NorthNode,179.468329611,179.153431572,325299074,326067407,2300936.776449314319,2300945.669194000773,retrograde
Saturn,46.292453450,39.376275025,325580988,337219299,2300940.039339214563,2301074.742011792958,retrograde
NorthNode,179.221110011,179.121790326,326529519,327203665,2300951.017707203515,2300958.820324105211,retrograde
Mercury,200.174711365,184.777225751,327675514,329520487,2300964.281534634531,2300985.635395400226,retrograde
NorthNode,179.140137091,179.138981898,327685375,327864434,2300964.395666264929,2300966.468112195842,retrograde
NorthNode,179.177952338,179.064106395,328436003,329060488,2300973.083493592218,2300980.311329600401,retrograde
NorthNode,179.157878823,178.656901483,329560357,330433842,2300986.096857102588,2300996.206626694649,retrograde
NorthNode,178.733524477,178.137795827,330805438,331605613,2301000.507515661418,2301009.768793815747,retrograde
Neptune,121.475288446,118.671097160,331354867,344883306,2301006.866648918949,2301163.445797585882,retrograde
NorthNode,178.190782182,176.800898301,331907182,332993394,2301013.259176746942,2301025.831076988950,retrograde
NorthNode,176.813464402,175.648204014,333161522,334165035,2301027.777006327175,2301039.391731283627,retrograde
Jupiter,137.336485616,127.300884166,333911384,344361251,2301036.455959767103,2301157.403498142958,retrograde
NorthNode,175.649561727,173.725661829,334244648,335499690,2301040.313186769374,2301054.839129841886,retrograde
NorthNode,173.725934928,172.476126186,335544766,336583881,2301055.360838908702,2301067.387634891085,retrograde
NorthNode,172.485408453,171.038758625,336738258,337834883,2301069.174412531778,2301081.866833194159,retrograde
Mercury,305.072423148,289.151272342,337111899,338904172,2301073.498958557844,2301094.242856897414,retrograde
NorthNode,171.074893258,170.339685716,338086095,338936799,2301084.774373618886,2301094.620482101105,retrograde
NorthNode,170.424616893,169.875084196,339318876,340182938,2301099.042674630880,2301109.043393335305,retrograde
NorthNode,169.958509373,169.778788369,340620119,341300049,2301114.103351106867,2301121.972916761413,retrograde
NorthNode,169.845795109,169.833327019,341901090,342312675,2301128.929409942590,2301133.693123647012,retrograde
NorthNode,169.836034687,169.783266968,342545970,343148328,2301136.393302170560,2301143.365037202835,retrograde
NorthNode,169.853826089,169.529251072,343661784,344474153,2301149.307806520723,2301158.710235478356,retrograde
NorthNode,169.621975820,169.167785675,344913391,345679543,2301163.794001412578,2301172.661506268196,retrograde
NorthNode,169.229770681,168.140111350,346012387,347039068,2301176.513865537010,2301188.396743559279,retrograde
Mercury,59.849120870,51.123675834,347157957,349218925,2301189.772771775723,2301213.626578472555,retrograde
NorthNode,168.167227110,167.219229355,347272445,348214709,2301191.097870125435,2301202.003702022135,retrograde
NorthNode,167.225574568,165.488977105,348351416,349591431,2301203.585964050144,2301217.937980357558,retrograde
NorthNode,165.489025414,164.345624656,349617854,350688328,2301218.243808911182,2301230.633556720801,retrograde
NorthNode,164.346496543,162.714016071,350757992,351953801,2301231.439852898009,2301245.280229126103,retrograde
Uranus,347.065831321,343.139071135,351251176,364522033,2301237.147998488508,2301390.745880058967,retrograde
NorthNode,162.727480218,161.889433915,352133450,353036274,2301247.359500253573,2301257.808854447678,retrograde
Pluto,12.215579166,10.178619858,353032579,367314331,2301257.766086007468,2301423.064139806665,retrograde
NorthNode,161.928902861,161.024182949,353310014,354294875,2301260.977135539986,2301272.375997055322,retrograde
NorthNode,161.096641474,160.748027305,354665289,355397599,2301276.663194815628,2301285.139000827447,retrograde
NorthNode,160.839351294,160.624422941,355871768,356647504,2301290.627067930065,2301299.605499000289,retrograde
NorthNode,160.673658187,160.662664825,357192875,357602181,2301305.917656572536,2301310.655002951622,retrograde
