body,celestialTimeDegrees,utOffsetSeconds,utJulianDay,sequenceBefore,sequenceAfter,userFacingStation
NorthNode,285.267180623,154415874,2298958.961632755585,decreasing,increasing,station_direct
NorthNode,285.267750719,154475055,2298959.646591679193,increasing,decreasing,station_retrograde
NorthNode,284.060117204,155545583,2298972.036970642395,decreasing,increasing,station_direct
NorthNode,284.060281751,155585108,2298972.494430385530,increasing,decreasing,station_retrograde
NorthNode,282.329455071,156810159,2298986.673265349120,decreasing,increasing,station_direct
Mercury,48.588723048,156837408,2298986.988641194999,increasing,decreasing,station_retrograde
NorthNode,282.337991585,156960600,2298988.414478464983,increasing,decreasing,station_retrograde
Venus,64.327828996,156981983,2298988.661962958053,increasing,decreasing,station_retrograde
NorthNode,281.399178981,157892301,2298999.198060248978,decreasing,increasing,station_direct
NorthNode,281.431477083,158143102,2299002.100841561332,increasing,decreasing,station_retrograde
Mercury,39.408536765,158897676,2299010.834337033331,decreasing,increasing,station_direct
NorthNode,280.432980242,159150093,2299013.755837752484,decreasing,increasing,station_direct
NorthNode,280.496425524,159491774,2299017.710476909764,increasing,decreasing,station_retrograde
Uranus,323.166989604,159784447,2299021.097896429710,increasing,decreasing,station_retrograde
NorthNode,280.076865041,160251449,2299026.503013588488,decreasing,increasing,station_direct
Venus,47.820071263,160691488,2299031.596048841253,decreasing,increasing,station_direct
NorthNode,280.169789932,160706811,2299031.773402934894,increasing,decreasing,station_retrograde
Jupiter,322.102327335,160939277,2299034.463983826339,increasing,decreasing,station_retrograde
NorthNode,279.895617720,161501945,2299040.976341220550,decreasing,increasing,station_direct
Saturn,340.877717059,161891404,2299045.483973309398,increasing,decreasing,station_retrograde
NorthNode,279.957115631,162015087,2299046.915483935736,increasing,decreasing,station_retrograde
NorthNode,279.914065345,162612937,2299053.835051449947,decreasing,increasing,station_direct
NorthNode,279.915389639,162800423,2299056.005018030293,increasing,decreasing,station_retrograde
Pluto,5.942549841,163138214,2299059.914637790062,increasing,decreasing,station_retrograde
NorthNode,279.898897578,163273381,2299061.479072140530,decreasing,increasing,station_direct
NorthNode,279.961313899,163865444,2299068.331657967530,increasing,decreasing,station_retrograde
NorthNode,279.801782123,164535667,2299076.088867973536,decreasing,increasing,station_direct
NorthNode,279.880161300,164978063,2299081.209188966081,increasing,decreasing,station_retrograde
NorthNode,279.380010064,165841140,2299091.198507024907,decreasing,increasing,station_direct
NorthNode,279.459802775,166228196,2299095.678326940164,increasing,decreasing,station_retrograde
NorthNode,278.831504366,167059846,2299105.303903392516,decreasing,increasing,station_direct
NorthNode,278.869934869,167325953,2299108.383837455884,increasing,decreasing,station_retrograde
Mercury,173.838984533,167521314,2299110.644963346422,increasing,decreasing,station_retrograde
NorthNode,277.560073919,168407341,2299120.899902028032,decreasing,increasing,station_direct
NorthNode,277.572567174,168582416,2299122.926240773872,increasing,decreasing,station_retrograde
Mercury,159.500248886,169475425,2299133.261988408864,decreasing,increasing,station_direct
NorthNode,276.458178286,169592627,2299134.618489868008,decreasing,increasing,station_direct
NorthNode,276.459139931,169662919,2299135.432064165361,increasing,decreasing,station_retrograde
NorthNode,274.596788377,170922611,2299150.011827745475,decreasing,increasing,station_direct
NorthNode,274.597078535,170970408,2299150.565032836981,increasing,decreasing,station_retrograde
Jupiter,312.250212765,171285421,2299154.211023479700,decreasing,increasing,station_direct
NorthNode,273.438548377,171999960,2299162.481150760315,decreasing,increasing,station_direct
NorthNode,273.445777472,172139593,2299164.097264240496,increasing,decreasing,station_retrograde
Neptune,110.371269589,172597932,2299169.402119689621,increasing,decreasing,station_retrograde
Uranus,319.247564062,173096829,2299175.176384099759,decreasing,increasing,station_direct
NorthNode,271.932387962,173259835,2299177.063033794053,decreasing,increasing,station_direct
NorthNode,271.971538460,173524475,2299180.125995785929,increasing,decreasing,station_retrograde
Saturn,334.158858606,173899320,2299184.464481711388,decreasing,increasing,station_direct
NorthNode,271.286176808,174353345,2299189.719392935745,decreasing,increasing,station_direct
NorthNode,271.356225964,174699805,2299193.729349006899,increasing,decreasing,station_retrograde
NorthNode,270.718483470,175604334,2299204.198438739404,decreasing,increasing,station_direct
Mars,116.887303265,175680891,2299205.084511176683,increasing,decreasing,station_retrograde
NorthNode,270.817275373,176070703,2299209.596229540184,increasing,decreasing,station_retrograde
NorthNode,270.646067857,176721377,2299217.127171790227,decreasing,increasing,station_direct
Mercury,279.833335277,177095814,2299221.460942193866,increasing,decreasing,station_retrograde
NorthNode,270.709266033,177273217,2299223.514210855588,increasing,decreasing,station_retrograde
Pluto,3.885111645,177419597,2299225.208430741914,decreasing,increasing,station_direct
NorthNode,270.687106968,177766032,2299229.218090157025,decreasing,increasing,station_direct
NorthNode,270.688957088,177964367,2299231.513639671728,increasing,decreasing,station_retrograde
NorthNode,270.625040647,178609358,2299238.978811612353,decreasing,increasing,station_direct
Mercury,263.567400655,178821600,2299241.435306876898,decreasing,increasing,station_direct
NorthNode,270.691230844,179092778,2299244.573941125534,increasing,decreasing,station_retrograde
NorthNode,270.396344639,179854489,2299253.390051308088,decreasing,increasing,station_direct
NorthNode,270.508501221,180322432,2299258.806054338813,increasing,decreasing,station_retrograde
NorthNode,269.931117585,181143175,2299268.305397957563,decreasing,increasing,station_direct
NorthNode,269.986703152,181449175,2299271.847057071514,increasing,decreasing,station_retrograde
NorthNode,268.925730316,182437927,2299283.290943725966,decreasing,increasing,station_direct
Mars,97.759158659,182503410,2299284.048857972957,decreasing,increasing,station_direct
NorthNode,268.955135223,182676842,2299286.056172535755,increasing,decreasing,station_retrograde
NorthNode,267.785551391,183676494,2299297.626213977113,decreasing,increasing,station_direct
NorthNode,267.789580214,183788710,2299298.925014195964,increasing,decreasing,station_retrograde
NorthNode,266.078907982,185011059,2299313.072570663877,decreasing,increasing,station_direct
NorthNode,266.078913924,185024280,2299313.225585037842,increasing,decreasing,station_retrograde
Neptune,107.559082137,186117736,2299325.881333057769,decreasing,increasing,station_direct
NorthNode,264.791057632,186122580,2299325.937390655279,decreasing,increasing,station_direct
NorthNode,264.793137426,186212711,2299326.980580145493,increasing,decreasing,station_retrograde
Mercury,29.775336206,186747720,2299333.172807015479,increasing,decreasing,station_retrograde
NorthNode,263.252230263,187357846,2299340.234455288388,decreasing,increasing,station_direct
NorthNode,263.276052220,187581330,2299342.821071628481,increasing,decreasing,station_retrograde
NorthNode,262.458035138,188470056,2299353.107260788791,decreasing,increasing,station_direct
NorthNode,262.502269505,188752277,2299356.373707382008,increasing,decreasing,station_retrograde
Mercury,19.313540267,188799563,2299356.920993179083,decreasing,increasing,station_direct
NorthNode,261.715229984,189701680,2299367.362165780738,decreasing,increasing,station_direct
NorthNode,261.808490757,190132218,2299372.345247090794,increasing,decreasing,station_retrograde
NorthNode,261.532606283,190833561,2299380.462634381838,decreasing,increasing,station_direct
NorthNode,261.607399022,191298397,2299385.842687429860,increasing,decreasing,station_retrograde
Uranus,327.171888684,191695626,2299390.440246607177,increasing,decreasing,station_retrograde
NorthNode,261.459926094,192053188,2299394.578694466501,decreasing,increasing,station_direct
NorthNode,261.507289337,193206790,2299407.930563461035,increasing,decreasing,station_retrograde
NorthNode,261.419251862,193851874,2299415.396821438335,decreasing,increasing,station_direct
NorthNode,261.517062297,194411246,2299421.871030271053,increasing,decreasing,station_retrograde
Saturn,353.296982432,194578001,2299423.801060721278,increasing,decreasing,station_retrograde
Pluto,7.003606672,194798027,2299426.347663435154,increasing,decreasing,station_retrograde
NorthNode,261.181767884,195198437,2299430.982034965418,decreasing,increasing,station_direct
NorthNode,261.249660122,195570940,2299435.293411350809,increasing,decreasing,station_retrograde
Jupiter,358.560065103,195778972,2299437.701189205050,increasing,decreasing,station_retrograde
NorthNode,260.675578804,196414155,2299445.052852246910,decreasing,increasing,station_direct
NorthNode,260.742725432,196764873,2299449.112078053877,increasing,decreasing,station_retrograde
Mercury,156.451290578,197547241,2299458.167273834348,increasing,decreasing,station_retrograde
NorthNode,259.804089195,197722619,2299460.197108983994,decreasing,increasing,station_direct
NorthNode,259.823083280,197921358,2299462.497323568910,increasing,decreasing,station_retrograde
NorthNode,258.566996266,198983643,2299474.792292834260,decreasing,increasing,station_direct
NorthNode,258.571762479,199111083,2299476.267285766080,increasing,decreasing,station_retrograde
Mercury,143.129722441,199567237,2299481.546856679022,decreasing,increasing,station_direct
NorthNode,257.186151178,200244438,2299489.384826675057,decreasing,increasing,station_direct
NorthNode,257.186164142,200260809,2299489.574303326197,increasing,decreasing,station_retrograde
NorthNode,255.602552551,201450410,2299503.342832426541,decreasing,increasing,station_direct
NorthNode,255.605535458,201558020,2299504.588326007128,increasing,decreasing,station_retrograde
NorthNode,254.398925567,202594346,2299516.582837055437,decreasing,increasing,station_direct
NorthNode,254.414916180,202777811,2299518.706272615120,increasing,decreasing,station_retrograde
NorthNode,253.257727793,203792803,2299530.453861712478,decreasing,increasing,station_direct
NorthNode,253.323886100,204130259,2299534.359602256678,increasing,decreasing,station_retrograde
Neptune,112.591091578,204347288,2299536.871521077119,increasing,decreasing,station_retrograde
NorthNode,252.737923570,204947406,2299543.817325128242,decreasing,increasing,station_direct
Uranus,323.253868780,205004230,2299544.475007136352,decreasing,increasing,station_direct
NorthNode,252.811230680,205316721,2299548.091810850427,increasing,decreasing,station_retrograde
Jupiter,348.646367993,205988968,2299555.872439734638,decreasing,increasing,station_direct
NorthNode,252.394310551,206142883,2299557.653861928731,decreasing,increasing,station_direct
Saturn,346.538781691,206510955,2299561.913952685893,decreasing,increasing,station_direct
NorthNode,252.499422210,206696575,2299564.062336356379,increasing,decreasing,station_retrograde
Mercury,263.984991173,207237562,2299570.323759339750,increasing,decreasing,station_retrograde
NorthNode,252.413687683,207316413,2299571.236388506368,decreasing,increasing,station_direct
Venus,277.598649981,207481831,2299573.150953592733,increasing,decreasing,station_retrograde
NorthNode,252.429904949,207780987,2299576.613404299133,increasing,decreasing,station_retrograde
NorthNode,252.429770632,207865465,2299577.591160697863,decreasing,increasing,station_direct
NorthNode,252.475493608,208499634,2299584.931077362970,increasing,decreasing,station_retrograde
Mercury,247.689469974,208945146,2299590.087461665273,decreasing,increasing,station_direct
Pluto,4.950624425,209064820,2299591.472577559762,decreasing,increasing,station_direct
NorthNode,252.286431468,209253237,2299593.653337667696,decreasing,increasing,station_direct
NorthNode,252.365680788,209692490,2299598.737278226763,increasing,decreasing,station_retrograde
NorthNode,252.001259146,210431381,2299607.289258164354,decreasing,increasing,station_direct
NorthNode,252.102413272,210852105,2299612.158750776201,increasing,decreasing,station_retrograde
