physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
56.57127235311742,56.57127235311742,56,retrograde,direct,2379028.6856902726
287.0573763131257,647.0573763131257,647,direct,retrograde,2379570.558851797
271.6935775559047,271.6935775559047,271,retrograde,direct,2379611.448789592
139.7984149621172,499.7984149621172,499,direct,retrograde,2380151.4134448096
123.37702184310659,123.37702184310659,123,retrograde,direct,2380194.4461458
1.7933967407394071,361.7933967407394,361,direct,retrograde,2380739.376039017
345.6179471097859,345.6179471097859,345,retrograde,direct,2380781.3037086995
209.29937968736994,569.29937968737,569,direct,retrograde,2381319.4168499326
193.6067281818737,193.6067281818737,193,retrograde,direct,2381361.265077861
70.92621523557841,430.9262152355784,430,direct,retrograde,2381905.3975340994
54.420623006545114,54.420623006545114,54,retrograde,direct,2381948.3330710772
284.5622547417884,644.5622547417884,644,direct,retrograde,2382490.089072996
269.2077266020865,269.2077266020865,269,retrograde,direct,2382530.9665611517
137.62794901726335,497.62794901726335,497,direct,retrograde,2383071.0836351607
121.20021056740453,121.20021056740453,121,retrograde,direct,2383114.1474530054
359.44347530802867,719.4434753080286,719,direct,retrograde,2383658.995766375
343.30221222399183,343.30221222399183,343,retrograde,direct,2383700.894567458
206.95650634120577,566.9565063412058,566,direct,retrograde,2384238.9448241163
191.22951816933636,191.22951816933636,191,retrograde,direct,2384280.8374629524
68.76088966098322,428.76088966098325,428,direct,retrograde,2384825.094734816
52.25207487005237,52.25207487005237,52,retrograde,direct,2384867.989991976
282.0671300970944,642.0671300970944,642,direct,retrograde,2385409.6285476675
266.7265762796817,266.7265762796817,266,retrograde,direct,2385450.498080073
135.47054496362915,495.47054496362915,495,direct,retrograde,2385990.7375089023
119.03919375501023,119.03919375501023,119,retrograde,direct,2386033.835402864
357.10831137898936,717.1083113789894,717,direct,retrograde,2386578.5988721754
340.9976713513732,340.9976713513732,340,retrograde,direct,2386620.4633437544
204.63646076078368,564.6364607607836,564,direct,retrograde,2387158.491674072
188.8683213678523,188.8683213678523,188,retrograde,direct,2387200.427312429
66.59842864088415,426.59842864088415,426,direct,retrograde,2387744.803483206
50.08647760524874,50.08647760524874,50,retrograde,direct,2387787.659481666
279.5844573332221,639.5844573332221,639,direct,retrograde,2388329.1639737524
264.26080344146544,264.26080344146544,264,retrograde,direct,2388370.0328763863
133.30758317201156,493.30758317201156,493,direct,retrograde,2388910.375437326
116.86972131659851,116.86972131659851,116,retrograde,direct,2388953.5000116387
354.77942115378545,714.7794211537855,714,direct,retrograde,2389498.206814619
338.6937790600072,338.6937790600072,338,retrograde,direct,2389540.026091635
202.30744506984732,562.3074450698473,562,direct,retrograde,2390078.06337295
186.50055848771296,186.50055848771296,186,retrograde,direct,2390120.040864885
64.42708918238345,424.42708918238344,424,direct,retrograde,2390664.521286316
47.92061914728746,47.92061914728746,47,retrograde,direct,2390707.3467665007
277.0775214246592,637.0775214246592,637,direct,retrograde,2391248.6736814883
