physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
188.15567995422438,548.1556799542244,548,direct,retrograde,2404467.617366841
169.08085566448094,169.08085566448094,169,retrograde,direct,2404548.066346694
225.29008032538906,585.290080325389,585,direct,retrograde,2405239.436800453
207.8609892435462,207.8609892435462,207,retrograde,direct,2405316.255462298
274.5471907511702,634.5471907511702,634,direct,retrograde,2406027.4251090186
261.362426702403,261.362426702403,261,retrograde,direct,2406095.105621632
348.86456151658547,708.8645615165855,708,direct,retrograde,2406837.505885399
338.49548214966813,338.49548214966813,338,retrograde,direct,2406898.059603881
58.808839735069746,418.80883973506974,418,direct,retrograde,2407629.3567933263
43.02468062004006,43.02468062004006,43,retrograde,direct,2407699.8760914914
105.56174517022383,465.56174517022384,465,direct,retrograde,2408402.0966312597
86.9602120248638,86.9602120248638,86,retrograde,direct,2408479.233623486
141.94207234872695,501.9420723487269,501,direct,retrograde,2409167.784635647
122.4918062475869,122.4918062475869,122,retrograde,direct,2409248.0962021016
175.2326472467598,535.2326472467598,535,direct,retrograde,2409932.429003952
155.88701551626855,155.88701551626855,155,retrograde,direct,2410013.3497759625
210.21568739621665,570.2156873962167,570,direct,retrograde,2410700.96878039
191.93539309098102,191.93539309098102,191,retrograde,direct,2410779.6953972466
253.23302864978152,613.2330286497815,613,direct,retrograde,2411480.8942015357
237.98406559709457,237.98406559709457,237,retrograde,direct,2411553.051809795
317.2332967166834,677.2332967166834,677,direct,retrograde,2412284.6447161613
307.07595765762443,307.07595765762443,307,retrograde,direct,2412345.209500675
35.063313009327096,395.0633130093271,395,direct,retrograde,2413087.5106193833
21.349520957617564,21.349520957617564,21,retrograde,direct,2413154.106909249
89.4093233651775,449.4093233651775,449,direct,retrograde,2413865.7832261007
71.5667929860382,71.5667929860382,71,retrograde,direct,2413940.8457615133
128.67934598534166,488.6793459853417,488,direct,retrograde,2414633.3334363615
109.41854158021494,109.41854158021494,109,retrograde,direct,2414712.7461051196
162.54730472587903,522.547304725879,522,direct,retrograde,2415397.794233814
143.06335261385917,143.06335261385917,143,retrograde,direct,2415478.786114944
196.2863561266328,556.2863561266328,556,direct,retrograde,2416164.1487305155
177.43676427500864,177.43676427500864,177,retrograde,direct,2416244.1431415845
