directional_degree,physical_degree,navigation_cell,motion,jd_ut,civic_offset_seconds
501.20000000000005,141.20000000000005,501,retrograde,2523871.4781646905,19586857302
501.1,141.10000000000002,501,retrograde,2523876.4364992664,19587285703
501,141,501,retrograde,2523881.129781477,19587691202
500.9,140.89999999999998,500,retrograde,2523885.635223932,19588080472
500.8,140.8,500,retrograde,2523889.9941752567,19588457086
500.70000000000005,140.70000000000005,500,retrograde,2523894.2568163434,19588825378
500.6,140.60000000000002,500,retrograde,2523898.4614309818,19589188657
500.5,140.5,500,retrograde,2523902.6271202113,19589548572
500.4,140.39999999999998,500,retrograde,2523906.791531217,19589908377
500.3,140.3,500,retrograde,2523910.990567355,19590271174
500.20000000000005,140.20000000000005,500,retrograde,2523915.246549613,19590638891
500.1,140.10000000000002,500,retrograde,2523919.5888182656,19591014063
500,140,500,retrograde,2523924.069977878,19591401235
499.9,139.89999999999998,499,retrograde,2523928.728643021,19591803744
499.8,139.8,499,retrograde,2523933.6352543794,19592227675
499.70000000000005,139.70000000000005,499,retrograde,2523938.907737792,19592683218
499.6,139.60000000000002,499,retrograde,2523944.6919422317,19593182973
499.5,139.5,499,retrograde,2523951.290785588,19593753113
499.4,139.39999999999998,499,retrograde,2523959.358197344,19594450137
499.3,139.3,499,retrograde,2523971.7106692046,19595517391
139.3,139.3,139,direct,2523995.1364210546,19597541376
139.4,139.4,139,direct,2524007.359957266,19598597489
139.5,139.5,139,direct,2524015.3180162082,19599285066
139.6,139.6,139,direct,2524021.7396080694,19599839891
139.70000000000002,139.70000000000002,139,direct,2524027.331693617,19600323047
139.8,139.8,139,direct,2524032.373002241,19600758616
139.9,139.9,139,direct,2524037.0270836107,19601160729
140,140,140,direct,2524041.397012636,19601538291
140.1,140.1,140,direct,2524045.5334118684,19601895676
140.20000000000002,140.20000000000002,140,direct,2524049.485660862,19602237150
140.3,140.3,140,direct,2524053.295573556,19602566327
140.4,140.4,140,direct,2524056.9862976726,19602885205
140.5,140.5,140,direct,2524060.5729463445,19603195092
140.6,140.6,140,direct,2524064.080162072,19603498115
140.70000000000002,140.70000000000002,140,direct,2524067.523981693,19603795661
140.8,140.8,140,direct,2524070.9098159573,19604088197
140.9,140.9,140,direct,2524074.2469610237,19604376526
141,141,141,direct,2524077.548655132,19604661793
141.1,141.1,141,direct,2524080.8270629793,19604945047
