physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
245.82127871584208,605.821278715842,605,direct,retrograde,2319773.0366308047
235.96547128966125,235.96547128966125,235,retrograde,direct,2319896.29872704
277.9346662629657,637.9346662629657,637,direct,retrograde,2320171.8850046806
268.09817996577624,268.09817996577624,268,retrograde,direct,2320293.9749513613
312.0626774097598,672.0626774097598,672,direct,retrograde,2320573.1914530788
302.21943286896817,302.21943286896817,302,retrograde,direct,2320693.5259383293
348.0928457658509,708.0928457658508,708,direct,retrograde,2320976.1403010115
338.20308766113584,338.20308766113584,338,retrograde,direct,2321094.7064381633
25.044569146519613,385.0445691465196,385,direct,retrograde,2321379.288702485
15.073146569448165,15.073146569448165,15,retrograde,direct,2321496.8887167927
61.4134439453421,421.4134439453421,421,direct,retrograde,2321780.974191838
51.369272499746124,51.369272499746124,51,retrograde,direct,2321898.6924940813
96.04137711523195,456.04137711523197,456,direct,retrograde,2322180.2096558176
85.96843445776561,85.96843445776561,85,retrograde,direct,2322299.0878798673
128.6176176251233,488.61761762512333,488,direct,retrograde,2322577.3124605827
118.5690878335403,118.5690878335403,118,retrograde,direct,2322697.7409597
159.5392165659046,519.5392165659046,519,direct,retrograde,2322972.863347221
149.541463689981,149.541463689981,149,retrograde,direct,2323094.8454842065
189.55362091427304,549.5536209142731,549,direct,retrograde,2323367.9378859233
179.6159208580159,179.6159208580159,179,retrograde,direct,2323491.0367218656
219.53632235381562,579.5363223538156,579,direct,retrograde,2323763.599156538
209.6487232625698,209.6487232625698,209,retrograde,direct,2323887.117750909
250.3606600001511,610.3606600001511,610,direct,retrograde,2324160.6495139394
240.50973911065333,240.50973911065333,240,retrograde,direct,2324283.734887019
282.788829625556,642.788829625556,642,direct,retrograde,2324559.9881501608
272.95520989465723,272.95520989465723,272,retrograde,direct,2324681.80898878
317.24769648869494,677.2476964886949,677,direct,retrograde,2324961.513542345
307.40220033194066,307.40220033194066,307,retrograde,direct,2325081.567283313
353.488342107213,713.4883421072129,713,direct,retrograde,2325364.646464276
343.5873546886153,343.5873546886153,343,retrograde,direct,2325483.036836315
30.415607440061915,390.41560744006193,390,direct,retrograde,2325767.63975315
20.43383411167959,20.43383411167959,20,retrograde,direct,2325885.1728221
66.5509814787904,426.5509814787904,426,direct,retrograde,2326168.9050960653
56.49969504683304,56.49969504683304,56,retrograde,direct,2326286.7879947033
100.86019530570925,460.8601953057092,460,direct,retrograde,2326567.868362393
90.78947049879619,90.78947049879619,90,retrograde,direct,2326686.9359394647
133.15823437829474,493.15823437829476,493,direct,retrograde,2326964.602070067
123.11548490534976,123.11548490534976,123,retrograde,direct,2327085.2773361616
163.90608119982045,523.9060811998204,523,direct,retrograde,2327360.1009536255
153.91783325125732,153.91783325125732,153,retrograde,direct,2327482.2611068645
193.87864041252564,553.8786404125257,553,direct,retrograde,2327755.217830831
183.9470412516887,183.9470412516887,183,retrograde,direct,2327878.3903126344
223.94982108811908,583.949821088119,583,direct,retrograde,2328150.9935558215
214.06924046198054,214.06924046198054,214,retrograde,direct,2328274.4881108813
254.98123815316907,614.9812381531691,614,direct,retrograde,2328548.4292173525
245.134349981991,245.134349981991,245,retrograde,direct,2328671.371677027
287.6857186320665,647.6857186320665,647,direct,retrograde,2328947.9866878157
277.85339414004756,277.85339414004756,277,retrograde,direct,2329069.607100901
322.4033114750006,682.4033114750006,682,direct,retrograde,2329349.8513028277
312.5510042370025,312.5510042370025,312,retrograde,direct,2329469.7006380595
358.76482119992374,718.7648211999237,718,direct,retrograde,2329752.9986046106
348.8537312882578,348.8537312882578,348,retrograde,direct,2329871.22218528
35.607681819367684,395.6076818193677,395,direct,retrograde,2330155.723006092
25.613688238541997,25.613688238541997,25,retrograde,direct,2330273.310324925
71.49851948768655,431.49851948768656,431,direct,retrograde,2330556.7445570687
61.442201374180044,61.442201374180044,61,retrograde,direct,2330674.753664177
