physical_degree,directional_degree_after,navigation_cell_after,lane_before,lane_after,jd_ut
356.005512034015,356.005512034015,356,retrograde,direct,2340851.834201075
1.0484394783602904,361.0484394783603,361,direct,retrograde,2341060.9420249136
358.24069103409647,358.24069103409647,358,retrograde,direct,2341219.3781775963
3.2859673549350967,363.2859673549351,363,direct,retrograde,2341428.5241917763
0.4782406278940925,0.4782406278940925,0,retrograde,direct,2341586.8198130867
5.525824642333162,365.52582464233313,365,direct,retrograde,2341796.0244562104
2.7188167754225288,2.7188167754225288,2,retrograde,direct,2341954.3333942164
7.769192946579188,367.7691929465792,367,direct,retrograde,2342163.5949022025
4.962765003279815,4.962765003279815,4,retrograde,direct,2342321.739995471
10.015958320398493,370.0159583203985,370,direct,retrograde,2342531.110063606
7.20998627501818,7.20998627501818,7,retrograde,direct,2342689.2031899337
12.265558346632428,372.2655583466324,372,direct,retrograde,2342898.7077333126
9.459322864859065,9.459322864859065,9,retrograde,direct,2343056.6444932614
14.516929085220289,374.5169290852203,374,direct,retrograde,2343266.2278784327
11.709929301765852,11.709929301765852,11,retrograde,direct,2343424.144382637
16.76863773904004,376.76863773904006,376,direct,retrograde,2343633.828360076
13.960019700087939,13.960019700087939,13,retrograde,direct,2343791.6426252583
19.019658369996023,379.019658369996,379,direct,retrograde,2344001.3721537143
16.209258440568483,16.209258440568483,16,retrograde,direct,2344159.1198328575
21.269158145713433,381.26915814571345,381,direct,retrograde,2344368.989369329
18.45701447683187,18.45701447683187,18,retrograde,direct,2344526.699075399
23.51759898121591,383.5175989812159,383,direct,retrograde,2344736.5526717138
20.70379448606741,20.70379448606741,20,retrograde,direct,2344894.1754538976
25.76486141483477,385.76486141483474,385,direct,retrograde,2345104.063148793
22.95011916609215,22.95011916609215,22,retrograde,direct,2345261.706299874
28.011886101440055,388.01188610144004,388,direct,retrograde,2345471.646545575
25.196381690049463,25.196381690049463,25,retrograde,direct,2345629.1510717478
30.259035279439598,390.2590352794396,390,direct,retrograde,2345839.146087815
27.443513243822206,27.443513243822206,27,retrograde,direct,2345996.630070541
32.507264241884,392.507264241884,392,direct,retrograde,2346206.695044563
29.6919841669168,29.6919841669168,29,retrograde,direct,2346364.0731029464
34.75714287030996,394.75714287030996,394,direct,retrograde,2346574.1696070647
31.94243018734576,31.94243018734576,31,retrograde,direct,2346731.5277671525
37.008818625709495,397.0088186257095,397,direct,retrograde,2346941.775119789
34.19440201192433,34.19440201192433,34,retrograde,direct,2347098.979166718
39.262191081075336,399.26219108107534,399,direct,retrograde,2347309.2954929583
36.44786583913968,36.44786583913968,36,retrograde,direct,2347466.4523566635
41.5159963631284,401.5159963631284,401,direct,retrograde,2347676.8904004544
38.70118370147141,38.70118370147141,38,retrograde,direct,2347834.019324961
43.76944461012875,403.76944461012874,403,direct,retrograde,2348044.445230609
40.95340515781857,40.95340515781857,40,retrograde,direct,2348201.497767457
46.02089619484603,406.02089619484605,406,direct,retrograde,2348411.9952346794
43.2036443098083,43.2036443098083,43,retrograde,direct,2348569.055967625
48.27018701555928,408.27018701555926,408,direct,retrograde,2348779.588493145
45.45140670359207,45.45140670359207,45,retrograde,direct,2348936.538534101
50.51717907967504,410.51717907967503,410,direct,retrograde,2349147.0709732026
47.69738668100246,47.69738668100246,47,retrograde,direct,2349304.0576707534
52.76240848209053,412.7624084820905,412,direct,retrograde,2349514.61203824
49.9416648543162,49.9416648543162,49,retrograde,direct,2349671.521802908
55.00630996027393,415.00630996027394,415,direct,retrograde,2349882.0681096837
52.18537244277865,52.18537244277865,52,retrograde,direct,2350038.9751912765
57.249900411607456,417.2499004116074,417,direct,retrograde,2350249.6435408304
54.42919306419852,54.42919306419852,54,retrograde,direct,2350406.4166577887
59.49417587371824,419.49417587371823,419,direct,retrograde,2350617.1050987486
56.67448154218977,56.67448154218977,56,retrograde,direct,2350773.873915758
