body,startCelestialTimeDegrees,endCelestialTimeDegrees,startOffsetSeconds,endOffsetSeconds,startJulianDay,endJulianDay,userFacingMotion
Pluto,251.598590740,248.835220437,5672014957,5685656494,2541467.463047192432,2541625.351213137619,retrograde
NorthNode,41.294355734,40.693010907,5672899488,5673789898,2541477.700680741109,2541488.006350814365,retrograde
NorthNode,40.799551796,40.624062536,5674281143,5674941753,2541493.692052458413,2541501.338000357151,retrograde
NorthNode,40.680062996,40.641692872,5675447880,5676094243,2541507.195960992016,2541514.677009255625,retrograde
NorthNode,40.641728184,40.595088372,5676148814,5676825655,2541515.308613962494,2541523.142421462573,retrograde
Uranus,299.937502511,295.983938419,5676391252,5689706361,2541518.114614109509,2541672.224673903547,retrograde
Mercury,59.193127821,50.042946123,5676431472,5678490969,2541518.580120652914,2541542.416899062693,retrograde
NorthNode,40.649690190,40.456290419,5677314594,5678002939,2541528.801441909745,2541536.768399164081,retrograde
NorthNode,40.563559336,40.028052785,5678499800,5679358085,2541542.519101968035,2541552.452957713045,retrograde
Jupiter,321.500861200,311.656757350,5679515157,5689913337,2541554.270922951400,2541674.620222210884,retrograde
NorthNode,40.083387445,39.345196872,5679677832,5680564732,2541556.153731080703,2541566.418781090528,retrograde
NorthNode,39.387187664,38.226642774,5680849745,5681883062,2541569.717547653243,2541581.677231344394,retrograde
NorthNode,38.234139221,36.914761101,5682024874,5683131635,2541583.318578342907,2541596.128301416524,retrograde
NorthNode,36.915296224,35.477926482,5683192749,5684359808,2541596.835641645826,2541610.343273657374,retrograde
NorthNode,35.478210619,34.071466232,5684406108,5685532771,2541610.879153246060,2541623.919230629690,retrograde
NorthNode,34.082011203,33.010902680,5685701629,5686699649,2541625.873602130450,2541637.424765206873,retrograde
NorthNode,33.038735017,32.146724235,5686930305,5687878592,2541640.094399187714,2541651.069942374714,retrograde
Mercury,184.461668971,170.118098363,5687113335,5689066559,2541642.212799184024,2541664.819560825825,retrograde
NorthNode,32.231245916,31.786105788,5688269488,5689055269,2541655.594196975231,2541664.688887462020,retrograde
NorthNode,31.860498825,31.601145029,5689461734,5690231733,2541669.393336780369,2541678.305371646769,retrograde
NorthNode,31.680465830,31.654549432,5690832565,5691398897,2541685.259443591349,2541691.814212034456,retrograde
NorthNode,31.654557763,31.626504682,5691432115,5692004437,2541692.198673228733,2541698.822776489891,retrograde
NorthNode,31.704452176,31.406483079,5692587755,5693388908,2541705.574134272523,2541714.846739652567,retrograde
Neptune,130.429738231,127.623165925,5693017111,5706552649,2541710.543538467027,2541867.204853775911,retrograde
NorthNode,31.486776311,31.036417676,5693798471,5694561590,2541719.587052559480,2541728.419456425123,retrograde
NorthNode,31.120148816,30.028252464,5694938399,5695937780,2541732.780669385567,2541744.347572857514,retrograde
NorthNode,30.054601944,28.950790976,5696157511,5697133132,2541746.890761109069,2541758.182675563730,retrograde
Mercury,290.350686452,274.071941069,5696684237,5698410783,2541752.987129516900,2541772.970301330090,retrograde
Mars,148.272954387,128.824683330,5697041895,5703978324,2541757.126688943245,2541837.409430793487,retrograde
NorthNode,28.958618058,27.215871984,5697280158,5698478584,2541759.884364214726,2541773.755030093715,retrograde
NorthNode,27.215894959,25.794556586,5698498060,5699618460,2541773.980451754294,2541786.948043374345,retrograde
NorthNode,25.796854101,24.289086856,5699715137,5700830886,2541788.066988037899,2541800.980744956061,retrograde
Saturn,205.919317834,199.156067722,5700193105,5712137285,2541793.599020875990,2541931.841852687299,retrograde
NorthNode,24.305747952,23.297556415,5701015001,5701964930,2541803.111711932346,2541814.106258624233,retrograde
NorthNode,23.362668228,22.666085437,5702298587,5703178102,2541817.968025704846,2541828.147599434480,retrograde
NorthNode,22.738825978,22.383611723,5703547443,5704321132,2541832.422386298887,2541841.377109461464,retrograde
Pluto,254.038246043,251.283291510,5703776453,5717442669,2541835.072954786010,2541993.246752941050,retrograde
NorthNode,22.488502991,22.386965273,5704875894,5705542403,2541847.797969150357,2541855.512198115699,retrograde
NorthNode,22.404561809,22.404554597,5706045775,5706078369,2541861.338254613802,2541861.715504772961,retrograde
Mercury,40.341914625,29.918713657,5706340614,5708390500,2541864.750750847161,2541888.476283513010,retrograde
NorthNode,22.435471210,22.275408722,5706679823,5707441707,2541868.676784244366,2541877.494880549610,retrograde
NorthNode,22.356123036,22.067554083,5707913561,5708616277,2541882.956155638210,2541891.089437628165,retrograde
Uranus,304.071522442,300.123208175,5708310802,5721627296,2541887.553848032840,2542041.679942286573,retrograde
NorthNode,22.155901444,21.338214046,5709032088,5709994840,2541895.902066295035,2541907.045033547096,retrograde
Venus,88.454362803,71.944341780,5709345746,5713060347,2541899.532374864444,2541942.525433080271,retrograde
NorthNode,21.381671740,20.588579926,5710277200,5711159953,2541910.313082336448,2541920.530139407143,retrograde
NorthNode,20.609750405,19.078157456,5711374863,5712535927,2541923.017521618865,2541936.455762564205,retrograde
NorthNode,19.080071219,17.903447910,5712625384,5713708789,2541937.491142493673,2541950.030549431220,retrograde
NorthNode,17.903449270,16.228331947,5713716967,5714961554,2541950.125206661411,2541964.530152131803,retrograde
Jupiter,357.540993048,347.652442587,5714334138,5724575708,2541957.268388889730,2542075.805074140429,retrograde
NorthNode,16.231519094,15.173581133,5715067953,5716056463,2541965.761615881696,2541977.202709957026,retrograde
NorthNode,15.195450285,14.101679115,5716274778,5717300409,2541979.729504040442,2541991.600232889876,retrograde
Mercury,167.095207208,153.760572734,5717139857,5719158729,2541989.741985395551,2542013.108558043838,retrograde
NorthNode,14.149025084,13.585233486,5717593551,5718411280,2541994.993080914021,2542004.457534494810,retrograde
NorthNode,13.680157972,13.311736480,5718843780,5719652604,2542009.463316638954,2542018.824701714329,retrograde
NorthNode,13.383936430,13.277985505,5720118004,5720773333,2542024.211278007366,2542031.796107654460,retrograde
NorthNode,13.306431722,13.306392352,5721358636,5721416170,2542038.570444046520,2542039.236346608028,retrograde
NorthNode,13.339840048,13.234926517,5722017854,5722645721,2542046.200289214961,2542053.467260618694,retrograde
NorthNode,13.320202436,12.856179368,5723132691,5723990303,2542059.103493340313,2542069.029559848830,retrograde
NorthNode,12.941516175,12.364916331,5724385893,5725182710,2542073.608143415302,2542082.830564087257,retrograde
Neptune,132.641367402,129.836472477,5724771524,5738304675,2542078.071461603977,2542234.705155775882,retrograde
NorthNode,12.416961002,11.047044412,5725480433,5726559654,2542086.276435830630,2542098.767420525663,retrograde
NorthNode,11.062535235,9.935989891,5726743024,5727732219,2542100.889754860662,2542112.338773509488,retrograde
Mercury,274.524333661,258.214291296,5726826705,5728534653,2542101.858281850815,2542121.626198485494,retrograde
NorthNode,9.937680172,7.955953523,5727816929,5729083046,2542113.319208959118,2542127.973345791921,retrograde
NorthNode,7.956111676,6.748074492,5729121026,5730155008,2542128.412926649675,2542140.380303965881,retrograde
NorthNode,6.755376269,5.201825231,5730295361,5731418339,2542142.004767894745,2542155.002198183909,retrograde
NorthNode,5.237684645,4.524419562,5731670213,5732508589,2542157.917401835322,2542167.620829164982,retrograde
Saturn,218.090270902,211.362052266,5732787053,5744797649,2542170.843787208200,2542309.855325378478,retrograde
NorthNode,4.599986371,3.979191791,5732868237,5733763695,2542171.783427057788,2542182.147524513304,retrograde
NorthNode,4.068586693,3.886808529,5734208502,5734874788,2542187.295747454278,2542195.007394131273,retrograde
NorthNode,3.955430351,3.929759538,5735445872,5735986149,2542201.617160030641,2542207.870363971218,retrograde
Pluto,256.449559530,253.703120977,5735541301,5749218532,2542202.721666726284,2542361.022944333963,retrograde
NorthNode,3.930333994,3.884187019,5736122414,5736736920,2542209.447513225488,2542216.559848056175,retrograde
Mercury,22.307231569,10.341578773,5736317618,5738340706,2542211.706814661622,2542235.122187651694,retrograde
NorthNode,3.946174526,3.668574232,5737240404,5738022187,2542222.387211182155,2542231.435623032972,retrograde
NorthNode,3.769462564,3.307715857,5738486655,5739265125,2542236.811404233798,2542245.821477349848,retrograde
NorthNode,3.367864847,2.371701858,5739594185,5740592843,2542249.630039446987,2542261.188581250608,retrograde
Uranus,308.180559406,304.236380212,5740229955,5753555479,2542256.988489269279,2542411.219088952057,retrograde
NorthNode,2.403809315,1.429986378,5740844323,5741793314,2542264.099237193353,2542275.082926814444,retrograde
NorthNode,1.437102578,359.778809245,5741934198,5743153996,2542276.713526398875,2542290.831556888297,retrograde
NorthNode,359.778928296,358.600100309,5743190156,5744269954,2542291.250072941184,2542303.747736825608,retrograde
NorthNode,358.600615692,356.973255358,5744327587,5745527539,2542304.414791670628,2542318.303119341843,retrograde
NorthNode,356.985959713,356.120249002,5745705252,5746616292,2542320.359989922494,2542330.904432777315,retrograde
NorthNode,356.153817813,355.207275861,5746870028,5747868667,2542333.841191763058,2542345.399508255534,retrograde
Mercury,148.994602873,136.923808377,5747138892,5749205804,2542336.953037977219,2542360.875635355711,retrograde
NorthNode,355.283067549,354.920052683,5748245672,5748977620,2542349.762995454483,2542358.234612249769,retrograde
Jupiter,34.523249282,24.555242568,5749165753,5759325942,2542360.412085287273,2542478.006862930954,retrograde
NorthNode,355.004420626,354.758310225,5749423227,5750219605,2542363.392097177915,2542372.609441573732,retrograde
NorthNode,354.816871477,354.798825121,5750778454,5751280813,2542379.077604264021,2542384.891943950206,retrograde
NorthNode,354.798887205,354.757483601,5751346688,5751987634,2542385.654381657019,2542393.072736240923,retrograde
NorthNode,354.841585259,354.600228578,5752578404,5753307075,2542399.910358139314,2542408.344047991559,retrograde
NorthNode,354.676874827,354.115479588,5753712209,5754562292,2542413.033096620813,2542422.872018146329,retrograde
NorthNode,354.196147175,353.361583355,5754937078,5755836600,2542427.209826544859,2542437.620960302651,retrograde
NorthNode,353.389082814,351.997254064,5756061790,5757142901,2542440.227327619679,2542452.740180645138,retrograde
Neptune,134.853490512,132.050593474,5756515037,5770047831,2542445.473231482320,2542602.102796700783,retrograde
Mercury,258.723505422,242.485757548,5756960099,5758671430,2542450.624416746199,2542470.431494973600,retrograde
NorthNode,352.004526771,350.668493743,5757286737,5758370662,2542454.404949909076,2542466.950378828682,retrograde
NorthNode,350.668552236,348.845727277,5758397379,5759625928,2542467.259608155116,2542481.478915656917,retrograde
NorthNode,348.848076738,347.658977211,5759722867,5760734298,2542482.600903167389,2542494.307276733220,retrograde
Venus,303.458504737,288.004936821,5759918541,5763456802,2542484.865640608594,2542525.817737633362,retrograde
NorthNode,347.674482404,346.371883921,5760913883,5761965395,2542496.385801937431,2542508.556086464785,retrograde
NorthNode,346.436268327,345.866506089,5762293712,5763090240,2542512.356054329313,2542521.575120720081,retrograde
Mars,181.542108409,162.186726706,5763102664,5770096686,2542521.718921312131,2542602.668244563974,retrograde
NorthNode,345.943489974,345.499262177,5763465625,5764313645,2542525.919857216068,2542535.734903100878,retrograde
NorthNode,345.598079059,345.514185613,5764851364,5765461736,2542541.958502069116,2542549.022995702922,retrograde
Saturn,229.999637569,223.303919074,5765361294,5777438539,2542547.860469922423,2542687.643394611776,retrograde
NorthNode,345.532267478,345.532176992,5765951031,5766025940,2542554.686127254739,2542555.553127835505,retrograde
Mercury,4.973189478,351.559674897,5766356878,5768334383,2542559.383438199759,2542582.271221235394,retrograde
NorthNode,345.576552309,345.413057677,5766669414,5767395135,2542563.000752072781,2542571.400292051956,retrograde
Pluto,258.831141015,256.094218217,5767297305,5780999482,2542570.268001225777,2542728.858016836457,retrograde
NorthNode,345.486781501,345.126473849,5767833499,5768594033,2542576.473956375383,2542585.276436069049,retrograde
NorthNode,345.226254882,344.469731912,5769024749,5769927939,2542590.261568176560,2542600.715161536820,retrograde
NorthNode,344.508341050,343.497854793,5770191229,5771165741,2542603.762492216192,2542615.041574293748,retrograde
NorthNode,343.516716425,342.196892424,5771373016,5772453433,2542617.440589536913,2542629.945417369716,retrograde
Uranus,312.265102264,308.324147515,5772143287,5785472375,2542626.355760158040,2542780.627610976808,retrograde
NorthNode,342.198252479,340.717725513,5772532063,5773713335,2542630.855486156419,2542644.527610895224,retrograde
NorthNode,340.717762085,339.377368236,5773738172,5774866778,2542644.815072415397,2542657.877641854808,retrograde
NorthNode,339.381098773,338.092954372,5774977772,5776055329,2542659.162299698219,2542671.634024392813,retrograde
NorthNode,338.122919315,337.308376332,5776304314,5777212335,2542674.515795120038,2542685.025298452936,retrograde
Mercury,130.091956971,119.427593666,5777103160,5779192578,2542683.761702559888,2542707.944780312479,retrograde
NorthNode,337.354630240,336.698895526,5777503721,5778403040,2542688.397821471095,2542698.806606560946,retrograde
NorthNode,336.800423020,336.543604254,5778863579,5779574229,2542704.136917572469,2542712.362029326148,retrograde
NorthNode,336.609605515,336.500765320,5780036653,5780756933,2542717.714166897349,2542726.050742211752,retrograde
NorthNode,336.515657015,336.513931538,5781206831,5781414361,2542731.257888449356,2542733.659853950143,retrograde
NorthNode,336.546637498,336.435559416,5781946230,5782580460,2542739.815749946050,2542747.156371066347,retrograde
NorthNode,336.537860533,336.087540128,5783112200,5783958159,2542753.310771600343,2542763.101964481175,retrograde
Jupiter,70.943095367,60.902672040,5783879178,5794049873,2542762.187827274203,2542879.904209449887,retrograde
NorthNode,336.155475776,335.548341734,5784314537,5785138492,2542767.226711701602,2542776.763225740753,retrograde
NorthNode,335.607677585,334.398513878,5785461625,5786496398,2542780.503194498830,2542792.479733244516,retrograde
NorthNode,334.411820861,333.157766891,5786667290,5787710648,2542794.457646584138,2542806.533551651053,retrograde
Mercury,242.888521476,226.815264343,5787079917,5788816986,2542799.233422391117,2542819.338385500014,retrograde
NorthNode,333.159744587,331.482446432,5787803172,5789002719,2542807.604430258274,2542821.488076122478,retrograde
Neptune,137.066146428,134.265291618,5788259823,5801802247,2542812.889740145765,2542969.630754687823,retrograde
NorthNode,331.482526430,330.042164933,5789032293,5790142391,2542821.830372556113,2542834.678720625117,retrograde
NorthNode,330.050497107,328.758224331,5790293459,5791339346,2542836.427200810052,2542848.532374229282,retrograde
NorthNode,328.786920131,327.875505225,5791566042,5792489922,2542851.156164621934,2542861.849217948504,retrograde
NorthNode,327.964695166,327.453845806,5792877864,5793692316,2542866.339287837036,2542875.765815488994,retrograde
NorthNode,327.532822884,327.287922447,5794102292,5794846114,2542880.510916224681,2542889.119963019155,retrograde
NorthNode,327.367501923,327.347912261,5795456059,5795945848,2542896.179507290013,2542901.848362271674,retrograde
NorthNode,327.348299563,327.309777598,5796063853,5796643363,2542903.214165920392,2542909.921457708813,retrograde
Mercury,348.172369142,333.596902404,5796443734,5798361708,2542907.610930480063,2542929.809712544084,retrograde
NorthNode,327.389313841,327.059870713,5797203451,5798022127,2542916.403955114074,2542925.879366246052,retrograde
Saturn,241.689398428,235.023067958,5797924596,5810055891,2542924.750541843474,2543065.159046657383,retrograde
NorthNode,327.142646049,326.695669653,5798434315,5799191839,2542930.650067861192,2542939.417704395019,retrograde
Pluto,261.183226768,258.456552823,5799058244,5812771903,2542937.871471778490,2543096.594369090162,retrograde
NorthNode,326.770540127,325.659973536,5799552772,5800574276,2542943.595172388479,2542955.418130130507,retrograde
NorthNode,325.684756506,324.688601355,5800793794,5801748127,2542957.958849743009,2542969.004373313859,retrograde
NorthNode,324.695843258,322.987927252,5801893171,5803112297,2542970.683116189204,2542984.793378405273,retrograde
NorthNode,322.987969360,321.750597580,5803136840,5804231585,2542985.077433144674,2542997.748096447438,retrograde
Uranus,316.326325385,312.388305536,5804059296,5817392940,2542995.754007375799,2543150.078599131666,retrograde
NorthNode,321.751852445,320.230207812,5804311807,5805470714,2542998.676592707634,2543012.089869368821,retrograde
NorthNode,320.242698992,319.325029283,5805642073,5806578956,2543014.073192121461,2543024.916741354391,retrograde
NorthNode,319.372764298,318.580028105,5806878734,5807814263,2543028.386395391077,2543039.214281930588,retrograde
Mercury,110.450845215,101.069294039,5807022375,5809110643,2543030.048910275102,2543054.218672193587,retrograde
NorthNode,318.644171747,318.260507015,5808164329,5808936086,2543043.265967839397,2543052.198339035735,retrograde
NorthNode,318.362861846,318.186494607,5809446673,5810172229,2543058.107913477346,2543066.505549523979,retrograde
Venus,155.246155570,138.865270955,5810073606,5813787636,2543065.364082871005,2543108.350540013984,retrograde
NorthNode,318.229093451,318.216396623,5810686108,5811117030,2543072.453221621923,2543077.440748549998,retrograde
NorthNode,318.217586588,318.147960182,5811298722,5812012651,2543079.543670115992,2543087.806735699996,retrograde
NorthNode,318.221361562,318.015303208,5812540593,5813212203,2543093.917173873633,2543101.690431858413,retrograde
NorthNode,318.104215613,317.437998728,5813652534,5814575097,2543106.786857197993,2543117.464674303308,retrograde
NorthNode,317.499452074,316.793399362,5814906158,5815748977,2543121.296393652447,2543131.051242730580,retrograde
NorthNode,316.825767882,315.305577371,5815996780,5817131988,2543133.919339060783,2543147.058319682255,retrograde
Mercury,226.942869038,211.138065184,5817182797,5818965721,2543147.646388687193,2543168.282081469893,retrograde
NorthNode,315.310964913,314.125781522,5817258588,5818299352,2543148.523591181263,2543160.569476731122,retrograde
NorthNode,314.125893647,312.228164761,5818333868,5819595617,2543160.968971338123,2543175.572542736307,retrograde
Jupiter,105.622256121,95.552902511,5818376460,5828644746,2543161.461924709380,2543280.307836271822,retrograde
NorthNode,312.230023961,311.091122558,5819682705,5820674304,2543176.580511431210,2543188.057345447131,retrograde
Neptune,139.279451953,136.479832839,5820008122,5833545805,2543180.346901617013,2543337.033055941574,retrograde
NorthNode,311.108290857,309.792376211,5820866489,5821932124,2543190.281706957147,2543202.615443747491,retrograde
NorthNode,309.843442438,309.241393115,5822225071,5823030612,2543206.006037916057,2543215.329431055114,retrograde
NorthNode,309.336403562,308.901312015,5823444399,5824281547,2543220.118631055579,2543229.807841449976,retrograde
NorthNode,308.983191132,308.881177093,5824761375,5825396255,2543235.361413114704,2543242.709554016590,retrograde
NorthNode,308.906612147,308.906433485,5825934292,5826027305,2543248.936838453636,2543250.013373035938,retrograde
Mercury,331.753822450,316.350027695,5826562718,5828415700,2543256.210286386311,2543277.656832635403,retrograde
NorthNode,308.949037028,308.821509791,5826645674,5827294445,2543257.170426679775,2543264.679349472746,retrograde
NorthNode,308.905621203,308.425977156,5827759748,5828609657,2543270.064796754159,2543279.901710599661,retrograde
NorthNode,308.515477739,307.894309318,5829010897,5829828341,2543284.545696160756,2543294.006849252619,retrograde
Mars,216.432039541,198.123988563,5829494549,5836303337,2543290.143513591029,2543368.948935209773,retrograde
NorthNode,307.939349802,306.610203660,5830108114,5831183048,2543297.244966700673,2543309.686329820193,retrograde
Saturn,253.207437400,246.565640485,5830479438,5842655313,2543301.542697884142,2543442.467173151672,retrograde
Pluto,263.506031244,260.790854961,5830803584,5844541810,2543305.294381934218,2543464.301631054841,retrograde
NorthNode,306.624759570,305.516605359,5831366193,5832366222,2543311.806055502966,2543323.380469844677,retrograde
NorthNode,305.517935984,303.670817050,5832444787,5833706543,2543324.289793257602,2543338.893451292068,retrograde
NorthNode,303.670963720,302.540564316,5833744761,5834782335,2543339.335785103962,2543351.344745325856,retrograde
NorthNode,302.546075734,301.067614653,5834911421,5836044208,2543352.838798255660,2543365.949752117507,retrograde
Uranus,320.366452304,316.431573414,5835968538,5849304196,2543365.073942416348,2543519.421832081862,retrograde
NorthNode,301.098487624,300.414247456,5836290343,5837134615,2543368.798535750248,2543378.570205177180,retrograde
Mercury,90.409469643,81.786383998,5836897708,5838970624,2543375.828221186996,2543399.820313006639,retrograde
NorthNode,300.472995786,299.803571894,5837462872,5838388270,2543382.369479840621,2543393.080096456222,retrograde
NorthNode,299.890638721,299.679685947,5838824097,5839499616,2543398.124398102053,2543405.942905638367,retrograde
NorthNode,299.754031625,299.672815404,5840021517,5840741116,2543411.983418990858,2543420.312110172585,retrograde
NorthNode,299.676160070,299.668995955,5841002197,5841349202,2543423.333881488070,2543427.350150983781,retrograde
NorthNode,299.707381054,299.546548082,5841868791,5842586601,2543433.363907627761,2543441.671894426458,retrograde
NorthNode,299.649534212,299.272615402,5843103911,5843871989,2543447.659278763458,2543456.549065353349,retrograde
NorthNode,299.339104714,298.559033452,5844227432,5845156833,2543460.662992865779,2543471.419947367162,retrograde
NorthNode,298.609609520,297.664992007,5845461137,5846396636,2543474.941986217164,2543485.769518661313,retrograde
NorthNode,297.678535165,296.130369901,5846571379,5847728665,2543487.792016066611,2543501.186527950689,retrograde
Mercury,210.781283926,195.383296914,5847266993,5849110775,2543495.843098945916,2543517.183164067566,retrograde
NorthNode,296.131647090,294.834847249,5847808531,5848904211,2543502.110902038403,2543514.792383173481,retrograde
NorthNode,294.834903486,293.088618061,5848930925,5850146286,2543515.101573996246,2543529.168249194510,retrograde
NorthNode,293.097230167,292.070378040,5850298663,5851247426,2543530.931870948523,2543541.912922672927,retrograde
NorthNode,292.098076519,290.997790978,5851473546,5852486744,2543544.530049313791,2543556.256887209602,retrograde
Neptune,141.492212191,138.693663686,5851753062,5865297672,2543547.765193250962,2543704.531509554945,retrograde
Jupiter,138.229785300,128.182212505,5852688493,5863094751,2543558.591945990920,2543679.034744568169,retrograde
NorthNode,291.079857127,290.646827185,5852860341,5853607892,2543560.580919429660,2543569.233131146990,retrograde
NorthNode,290.732695402,290.438736801,5854030349,5854836625,2543574.122676883824,2543583.454579515383,retrograde
NorthNode,290.510609753,290.489318702,5855412092,5855917199,2543590.115078140981,2543595.961225845851,retrograde
NorthNode,290.489419311,290.449637976,5855991582,5856599252,2543596.822139527649,2543603.855356797576,retrograde
Mercury,315.584880665,299.657575451,5856700159,5858492914,2543605.023262202740,2543625.772744275630,retrograde
NorthNode,290.540883313,290.256843281,5857195044,5857953875,2543610.751091341488,2543619.533857017756,retrograde
NorthNode,290.334906050,289.777752481,5858350221,5859177278,2543624.121205405332,2543633.693616850302,retrograde
NorthNode,289.859737999,288.921662357,5859550511,5860488257,2543638.013447426260,2543648.866988870315,retrograde
NorthNode,288.945883270,287.639942501,5860701702,5861758050,2543651.337413298897,2543663.563661799766,retrograde
Venus,17.574592024,1.362367817,5860870543,5864506328,2543653.291594864801,2543695.372442947701,retrograde
NorthNode,287.646375773,286.246017263,5861897425,5863017083,2543665.176800269634,2543678.135804206133,retrograde
Pluto,265.799950726,263.096787859,5862556379,5876307862,2543672.803580290638,2543831.964263892733,retrograde
Saturn,264.604087726,257.980978296,5863038243,5875237110,2543678.380709037185,2543819.571309722960,retrograde
NorthNode,286.246050710,284.621032344,5863039400,5864236598,2543678.394108462147,2543692.250559713691,retrograde
NorthNode,284.623356044,283.431822071,5864335458,5865374230,2543693.394775291905,2543705.417596294545,retrograde
NorthNode,283.445562592,282.282680520,5865549361,5866578672,2543707.444581948221,2543719.357905760407,retrograde
Mercury,70.484846794,61.775899937,5866753094,5868812640,2543721.376677535474,2543745.214014895260,retrograde
NorthNode,282.340133858,281.754938061,5866901780,5867726853,2543723.097576321103,2543732.647033898160,retrograde
Uranus,324.387938906,320.456351784,5867883804,5881218593,2543734.463598425500,2543888.801431660540,retrograde
NorthNode,281.820502042,281.374385372,5868082382,5868927840,2543736.761956889182,2543746.547343647107,retrograde
NorthNode,281.475357522,281.360356529,5869455693,5870093751,2543752.656760601327,2543760.041688614525,retrograde
NorthNode,281.395854876,281.391924013,5870621821,5870899926,2543766.153607200831,2543769.372412527911,retrograde
NorthNode,281.401776116,281.305758451,5871284541,5871997846,2543773.823976707645,2543782.079825797118,retrograde
NorthNode,281.369671782,281.131027706,5872467154,5873170381,2543787.511625595391,2543795.650831988081,retrograde
NorthNode,281.233787064,280.589920165,5873637028,5874531391,2543801.051834769547,2543811.403264539316,retrograde
NorthNode,280.638785369,279.841929290,5874829692,5875730215,2543814.855816288851,2543825.278543532826,retrograde
NorthNode,279.874202798,278.553460422,5875984694,5877059868,2543828.223901430145,2543840.668045446277,retrograde
NorthNode,278.557802650,277.202992214,5877175955,5878299357,2543842.011644563638,2543855.013975100592,retrograde
Mercury,194.278791234,179.479131515,5877331361,5879243827,2543843.810325123370,2543865.945344917476,retrograde
NorthNode,277.203043991,275.651731154,5878326983,5879509606,2543855.333724496886,2543869.021491044201,retrograde
NorthNode,275.653155125,274.306774805,5879587722,5880666192,2543869.925608771853,2543882.407897794619,retrograde
NorthNode,274.327571624,273.280830190,5880878398,5881850176,2543884.863991686143,2543896.111421545036,retrograde
NorthNode,273.322728208,272.571557030,5882118650,5883014882,2543899.218753281981,2543909.591808445752,retrograde
NorthNode,272.678038389,272.328627367,5883456295,5884208434,2543914.700756466947,2543923.406075962819,retrograde
Neptune,143.703556640,140.905144047,5883504181,5897050314,2543915.254998193122,2544072.038945010863,retrograde
NorthNode,272.403433154,272.262641741,5884655995,5885370171,2543928.586176348850,2543936.852106102742,retrograde
NorthNode,272.292750779,272.292620749,5885943932,5886027173,2543943.492857567035,2543944.456297056749,retrograde
NorthNode,272.323897285,272.216000922,5886582657,5887203018,2543950.885503099300,2543958.065605579875,retrograde
Mercury,299.593864159,283.386106675,5886845650,5888591075,2543953.929403260350,2543974.131080463529,retrograde
Jupiter,169.149862281,159.152726216,5886861660,5897402906,2543954.114705890417,2544076.119864545763,retrograde
NorthNode,272.320343460,271.821989119,5887727385,5888590980,2543964.134671079926,2543974.129988196306,retrograde
NorthNode,271.896008735,271.279265877,5888952571,5889761766,2543978.315066899173,2543987.680753144436,retrograde
NorthNode,271.336885526,270.000331481,5890074756,5891141480,2543991.303320181556,2544003.649659281597,retrograde
NorthNode,270.012551713,268.809727408,5891306873,5892330350,2544005.563927162439,2544017.409727674909,retrograde
NorthNode,268.811227839,267.045360658,5892414181,5893642672,2544018.379992784932,2544032.598642965779,retrograde
NorthNode,267.045539726,265.755750791,5893681869,5894753588,2544033.052307275124,2544045.456466503441,retrograde
Pluto,268.065531381,265.374787075,5894303464,5908066175,2544040.246698562987,2544199.537338842638,retrograde
NorthNode,265.764041351,264.452947008,5894905739,5895979538,2544047.217469769530,2544059.645707701333,retrograde
Saturn,275.931527871,269.319940548,5895588281,5907801457,2544055.117261759937,2544196.473473235965,retrograde
NorthNode,264.481318378,263.687249947,5896210852,5897103574,2544062.322942299768,2544072.655378745869,retrograde
Mercury,51.161152149,41.527283342,5896630289,5898685844,2544067.177544414997,2544090.968693576753,retrograde
Mars,259.282363875,243.965739539,5896861817,5903103677,2544069.857262945734,2544142.101011085324,retrograde
NorthNode,263.765892722,263.231947100,5897480003,5898329227,2544077.012201150879,2544086.841181791387,retrograde
NorthNode,263.306179937,263.070993812,5898735477,5899461519,2544091.543139968067,2544099.946409893222,retrograde
Uranus,328.394012408,324.466223051,5899790421,5913123890,2544103.753144056536,2544258.075703396462,retrograde
NorthNode,263.154300881,263.109860751,5900049294,5900686862,2544106.749354976229,2544114.128615046851,retrograde
NorthNode,263.110264788,263.096857943,5900812497,5901259615,2544115.582728780806,2544120.757703484036,retrograde
NorthNode,263.151149577,262.923472713,5901821308,5902610350,2544127.258785600774,2544136.391208288260,retrograde
NorthNode,263.007025984,262.665410848,5903063588,5903789760,2544141.637020387687,2544150.041787093505,retrograde
NorthNode,262.742430050,261.817325873,5904171965,5905163340,2544154.465464458801,2544165.939705445431,retrograde
NorthNode,261.853603936,261.006948060,5905425393,5906329487,2544168.972733019851,2544179.436779835261,retrograde
NorthNode,261.021046458,259.364014961,5906513195,5907707903,2544181.563028804027,2544195.390672320500,retrograde
Mercury,177.263967764,163.313364883,5907373323,5909354536,2544191.518213272095,2544214.448920853436,retrograde
NorthNode,259.364754296,258.174344727,5907772634,5908849154,2544196.139873921871,2544208.599588502198,retrograde
NorthNode,258.174451752,256.440942246,5908883752,5910107395,2544209.000030469149,2544223.162564743310,retrograde
NorthNode,256.448085097,255.452070880,5910247007,5911195402,2544224.778440084308,2544235.755233826116,retrograde
Venus,225.345819791,209.743606680,5911018957,5914616253,2544233.713053425774,2544275.348424768075,retrograde
NorthNode,255.485937238,254.449316910,5911448859,5912446872,2544238.688766210340,2544250.239849070087,retrograde
